2026-07-28 12:00:18 | INFO     | logger.configurar                   | Logger iniciado → logs\mlb_2026-07-28.log
2026-07-28 12:02:00 | DEBUG    | offense.analizar_ofensiva           | OFFENSE San Francisco Giants (vsRHP OPS=0.805 R/10=4.5 n_runs=0) | Milwaukee Brewers (vsRHP OPS=0.827 R/10=4.5 n_runs=0)
2026-07-28 12:02:02 | DEBUG    | offense.obtener_stats_ofensivas     | Offense New York Mets vsLHP: OPS pond.=0.689 (5/5 con split)
2026-07-28 12:02:04 | DEBUG    | offense.obtener_stats_ofensivas     | Offense Atlanta Braves vsRHP: OPS pond.=0.773 (5/5 con split)
2026-07-28 12:02:04 | DEBUG    | offense.analizar_ofensiva           | OFFENSE New York Mets (vsLHP OPS=0.689 R/10=4.5 n_runs=0) | Atlanta Braves (vsRHP OPS=0.773 R/10=4.5 n_runs=0)
2026-07-28 12:02:04 | INFO     | main.main                           | Analizando defensiva...
2026-07-28 12:02:12 | INFO     | main.main                           | Analizando historial H2H...
2026-07-28 12:02:21 | INFO     | main.main                           | Analizando contexto ambiental...
2026-07-28 12:02:21 | DEBUG    | context.analizar_contexto           | Analizando contexto ambiental...
2026-07-28 12:02:26 | DEBUG    | context.analizar_contexto           | Contexto Cincinnati Reds vs Cleveland Guardians: {'temperatura': 28.9, 'viento_kph': 12.5, 'condiciones': 'Despejado', 'fuente': 'open-meteo-current', 'is_default': False, 'venue_default': False} @ 13h
2026-07-28 12:02:28 | DEBUG    | context.analizar_contexto           | Contexto Detroit Tigers vs Baltimore Orioles: {'temperatura': 26.4, 'viento_kph': 21.9, 'condiciones': 'Principalmente despejado', 'fuente': 'open-meteo-current', 'is_default': False, 'venue_default': False} @ 18h
2026-07-28 12:02:29 | DEBUG    | context.analizar_contexto           | Contexto Pittsburgh Pirates vs Arizona Diamondbacks: {'temperatura': 24.8, 'viento_kph': 12.8, 'condiciones': 'Principalmente despejado', 'fuente': 'open-meteo-current', 'is_default': False, 'venue_default': False} @ 18h
2026-07-28 12:02:30 | DEBUG    | context.analizar_contexto           | Contexto Miami Marlins vs Philadelphia Phillies: {'temperatura': 31.2, 'viento_kph': 11.3, 'condiciones': 'Despejado', 'fuente': 'open-meteo-current', 'is_default': False, 'venue_default': False} @ 18h
2026-07-28 12:02:31 | DEBUG    | context.analizar_contexto           | Contexto Washington Nationals vs Toronto Blue Jays: {'temperatura': 29.9, 'viento_kph': 19.4, 'condiciones': 'Nublado', 'fuente': 'open-meteo-current', 'is_default': False, 'venue_default': False} @ 18h
2026-07-28 12:02:31 | DEBUG    | context.analizar_contexto           | Contexto Minnesota Twins vs Kansas City Royals: {'temperatura': 29.8, 'viento_kph': 1.5, 'condiciones': 'Principalmente despejado', 'fuente': 'open-meteo-current', 'is_default': False, 'venue_default': False} @ 18h
2026-07-28 12:02:32 | WARNING  | context.analizar_contexto           | Estadio sin coordenadas: Rate Field. Usando coordenada default.
2026-07-28 12:02:32 | DEBUG    | context.analizar_contexto           | Contexto Chicago White Sox vs New York Yankees: {'temperatura': 30.5, 'viento_kph': 5.6, 'condiciones': 'Principalmente despejado', 'fuente': 'open-meteo-current', 'is_default': False, 'venue_default': True} @ 19h
2026-07-28 12:02:33 | DEBUG    | context.analizar_contexto           | Contexto Los Angeles Angels vs Houston Astros: {'temperatura': 26.5, 'viento_kph': 11.2, 'condiciones': 'Despejado', 'fuente': 'open-meteo-current', 'is_default': False, 'venue_default': False} @ 18h
2026-07-28 12:02:33 | WARNING  | context.analizar_contexto           | Estadio sin coordenadas: Sutter Health Park. Usando coordenada default.
2026-07-28 12:02:33 | DEBUG    | context.analizar_contexto           | Contexto Athletics vs Boston Red Sox: {'temperatura': 30.5, 'viento_kph': 5.6, 'condiciones': 'Principalmente despejado', 'fuente': 'open-meteo-current', 'is_default': False, 'venue_default': True} @ 21h
2026-07-28 12:02:34 | DEBUG    | context.analizar_contexto           | Contexto San Diego Padres vs Colorado Rockies: {'temperatura': 23.8, 'viento_kph': 12.0, 'condiciones': 'Principalmente despejado', 'fuente': 'open-meteo-current', 'is_default': False, 'venue_default': False} @ 18h
2026-07-28 12:02:35 | DEBUG    | context.analizar_contexto           | Contexto San Francisco Giants vs Milwaukee Brewers: {'temperatura': 20.2, 'viento_kph': 3.9, 'condiciones': 'Despejado', 'fuente': 'open-meteo-current', 'is_default': False, 'venue_default': False} @ 18h
2026-07-28 12:02:36 | DEBUG    | context.analizar_contexto           | Contexto New York Mets vs Atlanta Braves: {'temperatura': 27.1, 'viento_kph': 22.9, 'condiciones': 'Nublado', 'fuente': 'open-meteo-current', 'is_default': False, 'venue_default': False} @ 19h
2026-07-28 12:02:36 | INFO     | main.main                           | Proyectando totales...
2026-07-28 12:02:37 | DEBUG    | projections.proyectar_totales       | Cincinnati Reds vs Cleveland Guardians | venue=Great American Ball Park tipo=abierto T_ext=20°C T_ef=20°C adj=+0% PF_base=1.08 PF_final=1.08 | ERA_ef=5.954/2.428 FIP=3.88/4.822 | Proy: 5.155 - 4.236 (total=9.391)
2026-07-28 12:02:37 | DEBUG    | projections.proyectar_totales       | Detroit Tigers vs Baltimore Orioles | venue=Comerica Park tipo=abierto T_ext=20°C T_ef=20°C adj=+0% PF_base=0.93 PF_final=0.93 | ERA_ef=5.916/1.876 FIP=4.116/3.83 | Proy: 4.743 - 3.119 (total=7.862)
2026-07-28 12:02:37 | DEBUG    | projections.proyectar_totales       | Pittsburgh Pirates vs Arizona Diamondbacks | venue=PNC Park tipo=abierto T_ext=20°C T_ef=20°C adj=+0% PF_base=0.94 PF_final=0.94 | ERA_ef=3.991/4.192 FIP=4.494/3.93 | Proy: 4.736 - 4.03 (total=8.766)
2026-07-28 12:02:37 | DEBUG    | projections.proyectar_totales       | Miami Marlins vs Philadelphia Phillies | venue=loanDepot park tipo=abierto T_ext=20°C T_ef=20°C adj=+0% PF_base=0.92 PF_final=0.92 | ERA_ef=5.728/4.026 FIP=3.798/4.059 | Proy: 4.634 - 3.91 (total=8.544)
2026-07-28 12:02:37 | DEBUG    | projections.proyectar_totales       | Washington Nationals vs Toronto Blue Jays | venue=Nationals Park tipo=abierto T_ext=20°C T_ef=20°C adj=+0% PF_base=0.96 PF_final=0.96 | ERA_ef=3.448/2.948 FIP=3.962/4.722 | Proy: 4.135 - 4.227 (total=8.362)
2026-07-28 12:02:37 | DEBUG    | projections.proyectar_totales       | Minnesota Twins vs Kansas City Royals | venue=Target Field tipo=abierto T_ext=20°C T_ef=20°C adj=+0% PF_base=0.98 PF_final=0.98 | ERA_ef=3.886/3.73 FIP=4.757/4.38 | Proy: 4.504 - 4.396 (total=8.9)
2026-07-28 12:02:37 | DEBUG    | projections.proyectar_totales       | Chicago White Sox vs New York Yankees | venue=Rate Field tipo=abierto T_ext=20°C T_ef=20°C adj=+0% PF_base=1.0 PF_final=1.0 | ERA_ef=3.86/4.058 FIP=3.692/4.244 | Proy: 4.129 - 4.519 (total=8.648)
2026-07-28 12:02:37 | DEBUG    | projections.proyectar_totales       | Los Angeles Angels vs Houston Astros | venue=Angel Stadium tipo=abierto T_ext=20°C T_ef=20°C adj=+0% PF_base=1.0 PF_final=1.0 | ERA_ef=2.618/3.86 FIP=4.81/4.304 | Proy: 4.016 - 4.531 (total=8.547)
2026-07-28 12:02:37 | DEBUG    | projections.proyectar_totales       | Athletics vs Boston Red Sox | venue=Sutter Health Park tipo=abierto T_ext=20°C T_ef=20°C adj=+0% PF_base=1.0 PF_final=1.0 | ERA_ef=2.142/5.509 FIP=3.744/4.966 | Proy: 3.361 - 5.402 (total=8.763)
2026-07-28 12:02:37 | DEBUG    | projections.proyectar_totales       | San Diego Padres vs Colorado Rockies | venue=Petco Park tipo=abierto T_ext=20°C T_ef=20°C adj=+0% PF_base=1.0 PF_final=1.0 | ERA_ef=6.2/2.579 FIP=4.842/4.25 | Proy: 5.617 - 3.781 (total=9.398)
2026-07-28 12:02:37 | DEBUG    | projections.proyectar_totales       | San Francisco Giants vs Milwaukee Brewers | venue=Oracle Park tipo=abierto T_ext=20°C T_ef=20°C adj=+0% PF_base=0.93 PF_final=0.93 | ERA_ef=3.26/2.872 FIP=3.537/4.278 | Proy: 3.404 - 3.832 (total=7.236)
2026-07-28 12:02:37 | DEBUG    | projections.proyectar_totales       | New York Mets vs Atlanta Braves | venue=Citi Field tipo=abierto T_ext=20°C T_ef=20°C adj=+0% PF_base=0.95 PF_final=0.95 | ERA_ef=1.989/2.684 FIP=4.108/4.014 | Proy: 3.245 - 3.559 (total=6.804)
2026-07-28 12:02:37 | INFO     | main.main                           | Aplicando simulaciones Poisson...
