2026-08-20 12:00:10 | INFO     | logger.configurar                   | Logger iniciado → logs\mlb_2026-08-20.log
2026-08-20 12:00:13 | INFO     | main.main                           | =======================================================
2026-08-20 12:00:13 | INFO     | main.main                           | Iniciando análisis de predicciones MLB
2026-08-20 12:00:13 | INFO     | main.main                           | =======================================================
2026-08-20 12:00:13 | INFO     | main.main                           | Cargando stats avanzadas (FIP, wRC+)...
2026-08-20 12:00:13 | INFO     | statcast.cargar_statcast            | Calculando FIP y stats avanzadas via MLB API (2026)...
2026-08-20 12:00:27 | INFO     | statcast.cargar_statcast            | 30 equipos cargados con stats avanzadas.
2026-08-20 12:00:27 | INFO     | main.main                           | Analizando pitchers del día...
2026-08-20 12:00:28 | DEBUG    | pitching.get_pitcher_stats          | Brady Singer: ERA temp=4.78 | ERA últ.3 sal.=5.294 | ERA efectiva=4.986
2026-08-20 12:00:29 | DEBUG    | pitching.get_pitcher_stats          | Michael McGreevy: ERA temp=3.38 | ERA últ.3 sal.=1.776 | ERA efectiva=2.738
2026-08-20 12:00:29 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Cincinnati Reds: ERA=3.917 WHIP=1.299 IP=530.5 (15 relievers)
2026-08-20 12:00:31 | DEBUG    | bullpen.obtener_bullpen             | Bullpen St. Louis Cardinals: ERA=3.785 WHIP=1.305 IP=537.7 (13 relievers)
2026-08-20 12:00:32 | DEBUG    | pitching.get_pitcher_stats          | Gavin Williams: ERA temp=3.79 | ERA últ.3 sal.=6.585 | ERA efectiva=4.908
2026-08-20 12:00:34 | DEBUG    | pitching.get_pitcher_stats          | Landen Roupp: ERA temp=4.37 | ERA últ.3 sal.=4.737 | ERA efectiva=4.517
2026-08-20 12:00:34 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Cleveland Guardians: ERA=3.314 WHIP=1.208 IP=518.7 (13 relievers)
2026-08-20 12:00:35 | DEBUG    | bullpen.obtener_bullpen             | Bullpen San Francisco Giants: ERA=3.658 WHIP=1.235 IP=519.1 (15 relievers)
2026-08-20 12:00:35 | DEBUG    | pitching.get_pitcher_stats          | Ian Seymour: ERA temp=4.06 | ERA últ.3 sal.=2.98 | ERA efectiva=3.628
2026-08-20 12:00:36 | DEBUG    | pitching.get_pitcher_stats          | Shane Bieber: ERA temp=4.7 | ERA últ.3 sal.=3.803 | ERA efectiva=4.341
2026-08-20 12:00:37 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Tampa Bay Rays: ERA=3.618 WHIP=1.215 IP=577.9 (18 relievers)
2026-08-20 12:00:37 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Toronto Blue Jays: ERA=3.963 WHIP=1.273 IP=535.7 (18 relievers)
2026-08-20 12:00:38 | DEBUG    | pitching.get_pitcher_stats          | Randy Dobnak: ERA temp=1.73 | ERA últ.3 sal.=2.961 | ERA efectiva=2.222
2026-08-20 12:00:38 | DEBUG    | pitching.get_pitcher_stats          | Gage Jump: ERA temp=4.5 | ERA últ.3 sal.=6.923 | ERA efectiva=5.469
2026-08-20 12:00:39 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Kansas City Royals: ERA=3.507 WHIP=1.243 IP=553.3 (13 relievers)
2026-08-20 12:00:39 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Athletics: ERA=4.487 WHIP=1.423 IP=523.5 (18 relievers)
2026-08-20 12:00:40 | DEBUG    | pitching.get_pitcher_stats          | Anthony Kay: ERA temp=4.01 | ERA últ.3 sal.=2.616 | ERA efectiva=3.452
