2026-06-09 12:00:05 | INFO     | logger.configurar                   | Logger iniciado → logs\mlb_2026-06-09.log
2026-06-09 12:00:06 | INFO     | main.main                           | =======================================================
2026-06-09 12:00:06 | INFO     | main.main                           | Iniciando análisis de predicciones MLB
2026-06-09 12:00:06 | INFO     | main.main                           | =======================================================
2026-06-09 12:00:06 | INFO     | main.main                           | Cargando stats avanzadas (FIP, wRC+)...
2026-06-09 12:00:06 | INFO     | statcast.cargar_statcast            | Calculando FIP y stats avanzadas via MLB API (2026)...
2026-06-09 12:00:28 | INFO     | statcast.cargar_statcast            | 30 equipos cargados con stats avanzadas.
2026-06-09 12:00:28 | INFO     | main.main                           | Analizando pitchers del día...
2026-06-09 12:00:29 | DEBUG    | pitching.get_pitcher_stats          | Trevor Rogers: ERA temp=6.29 | ERA últ.3 sal.=5.26 | ERA efectiva=5.878
2026-06-09 12:00:30 | DEBUG    | pitching.get_pitcher_stats          | Logan Gilbert: ERA temp=3.79 | ERA últ.3 sal.=1.656 | ERA efectiva=2.936
2026-06-09 12:00:31 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Baltimore Orioles: ERA=4.257 WHIP=1.395 IP=560.5 (22 relievers)
2026-06-09 12:00:31 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Seattle Mariners: ERA=3.701 WHIP=1.255 IP=551.5 (18 relievers)
2026-06-09 12:00:32 | DEBUG    | pitching.get_pitcher_stats          | Paul Skenes: ERA temp=2.83 | ERA últ.3 sal.=3.776 | ERA efectiva=3.208
2026-06-09 12:00:33 | DEBUG    | pitching.get_pitcher_stats          | Eric Lauer: ERA temp=5.74 | ERA últ.3 sal.=3.776 | ERA efectiva=4.954
2026-06-09 12:00:34 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Pittsburgh Pirates: ERA=3.906 WHIP=1.228 IP=436.9 (16 relievers)
2026-06-09 12:00:34 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Los Angeles Dodgers: ERA=4.244 WHIP=1.32 IP=625.8 (19 relievers)
2026-06-09 12:00:35 | DEBUG    | pitching.get_pitcher_stats          | Nick Martinez: ERA temp=2.29 | ERA últ.3 sal.=4.765 | ERA efectiva=3.28
2026-06-09 12:00:36 | DEBUG    | pitching.get_pitcher_stats          | Payton Tolle: ERA temp=2.28 | ERA últ.3 sal.=2.778 | ERA efectiva=2.479
2026-06-09 12:00:37 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Tampa Bay Rays: ERA=3.618 WHIP=1.215 IP=577.9 (18 relievers)
2026-06-09 12:00:37 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Boston Red Sox: ERA=3.247 WHIP=1.208 IP=529.2 (17 relievers)
2026-06-09 12:00:38 | DEBUG    | pitching.get_pitcher_stats          | Troy Melton: ERA temp=1.74 | ERA últ.3 sal.=1.782 | ERA efectiva=1.757
2026-06-09 12:00:39 | DEBUG    | pitching.get_pitcher_stats          | Taj Bradley: ERA temp=3.56 | ERA últ.3 sal.=6.136 | ERA efectiva=4.59
2026-06-09 12:00:40 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Detroit Tigers: ERA=3.701 WHIP=1.254 IP=569.7 (18 relievers)
2026-06-09 12:00:41 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Minnesota Twins: ERA=4.658 WHIP=1.407 IP=550.9 (21 relievers)
2026-06-09 12:00:42 | DEBUG    | pitching.get_pitcher_stats          | Max Meyer: ERA temp=2.81 | ERA últ.3 sal.=2.7 | ERA efectiva=2.766
2026-06-09 12:00:43 | DEBUG    | pitching.get_pitcher_stats          | Zac Gallen: ERA temp=5.32 | ERA últ.3 sal.=7.152 | ERA efectiva=6.053
2026-06-09 12:00:43 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Miami Marlins: ERA=4.207 WHIP=1.328 IP=626.7 (17 relievers)
2026-06-09 12:00:44 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Arizona Diamondbacks: ERA=4.99 WHIP=1.433 IP=431.4 (22 relievers)
2026-06-09 12:00:45 | DEBUG    | pitching.get_pitcher_stats          | Slade Cecconi: ERA temp=4.92 | ERA últ.3 sal.=4.172 | ERA efectiva=4.621
2026-06-09 12:00:46 | DEBUG    | pitching.get_pitcher_stats          | Gerrit Cole: ERA temp=2.0 | ERA últ.3 sal.=2.081 | ERA efectiva=2.032
2026-06-09 12:00:46 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Cleveland Guardians: ERA=3.314 WHIP=1.208 IP=518.7 (13 relievers)
