2026-08-18 12:00:07 | INFO     | logger.configurar                   | Logger iniciado → logs\mlb_2026-08-18.log
2026-08-18 12:00:09 | INFO     | main.main                           | =======================================================
2026-08-18 12:00:09 | INFO     | main.main                           | Iniciando análisis de predicciones MLB
2026-08-18 12:00:09 | INFO     | main.main                           | =======================================================
2026-08-18 12:00:09 | INFO     | main.main                           | Cargando stats avanzadas (FIP, wRC+)...
2026-08-18 12:00:09 | INFO     | statcast.cargar_statcast            | Calculando FIP y stats avanzadas via MLB API (2026)...
2026-08-18 12:00:30 | INFO     | statcast.cargar_statcast            | 30 equipos cargados con stats avanzadas.
2026-08-18 12:00:30 | INFO     | main.main                           | Analizando pitchers del día...
2026-08-18 12:00:31 | DEBUG    | pitching.get_pitcher_stats          | Shane Baz: ERA temp=4.0 | ERA últ.3 sal.=4.211 | ERA efectiva=4.084
2026-08-18 12:00:36 | DEBUG    | pitching.get_pitcher_stats          | Carlos Rodón: ERA temp=3.3 | ERA últ.3 sal.=3.576 | ERA efectiva=3.41
2026-08-18 12:00:36 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Baltimore Orioles: ERA=4.257 WHIP=1.395 IP=560.5 (22 relievers)
2026-08-18 12:00:37 | DEBUG    | bullpen.obtener_bullpen             | Bullpen New York Yankees: ERA=3.943 WHIP=1.255 IP=516.5 (16 relievers)
2026-08-18 12:00:38 | DEBUG    | pitching.get_pitcher_stats          | Braxton Ashcraft: ERA temp=3.82 | ERA últ.3 sal.=2.368 | ERA efectiva=3.239
2026-08-18 12:00:39 | DEBUG    | pitching.get_pitcher_stats          | Keider Montero: ERA temp=3.22 | ERA últ.3 sal.=2.486 | ERA efectiva=2.926
2026-08-18 12:00:40 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Pittsburgh Pirates: ERA=3.906 WHIP=1.228 IP=436.9 (16 relievers)
2026-08-18 12:00:40 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Detroit Tigers: ERA=3.701 WHIP=1.254 IP=569.7 (18 relievers)
2026-08-18 12:00:41 | DEBUG    | pitching.get_pitcher_stats          | Foster Griffin: ERA temp=3.25 | ERA últ.3 sal.=7.66 | ERA efectiva=5.014
2026-08-18 12:00:42 | DEBUG    | pitching.get_pitcher_stats          | Carson Whisenhunt: ERA temp=6.11 | ERA últ.3 sal.=8.684 | ERA efectiva=7.14
2026-08-18 12:00:43 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Cleveland Guardians: ERA=3.314 WHIP=1.208 IP=518.7 (13 relievers)
2026-08-18 12:00:43 | DEBUG    | bullpen.obtener_bullpen             | Bullpen San Francisco Giants: ERA=3.658 WHIP=1.235 IP=519.1 (15 relievers)
2026-08-18 12:00:44 | DEBUG    | pitching.get_pitcher_stats          | Andrew Abbott: ERA temp=4.13 | ERA últ.3 sal.=6.471 | ERA efectiva=5.066
2026-08-18 12:00:45 | DEBUG    | pitching.get_pitcher_stats          | Kyle Leahy: ERA temp=3.38 | ERA últ.3 sal.=2.25 | ERA efectiva=2.928
2026-08-18 12:00:46 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Cincinnati Reds: ERA=3.917 WHIP=1.299 IP=530.5 (15 relievers)
2026-08-18 12:00:46 | DEBUG    | bullpen.obtener_bullpen             | Bullpen St. Louis Cardinals: ERA=3.785 WHIP=1.305 IP=537.7 (13 relievers)
2026-08-18 12:00:47 | DEBUG    | pitching.get_pitcher_stats          | Nick Martinez: ERA temp=2.74 | ERA últ.3 sal.=4.455 | ERA efectiva=3.426
2026-08-18 12:00:48 | DEBUG    | pitching.get_pitcher_stats          | José Soriano: ERA temp=3.16 | ERA últ.3 sal.=1.184 | ERA efectiva=2.37
2026-08-18 12:00:49 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Tampa Bay Rays: ERA=3.618 WHIP=1.215 IP=577.9 (18 relievers)
2026-08-18 12:00:50 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Toronto Blue Jays: ERA=3.963 WHIP=1.273 IP=535.7 (18 relievers)
2026-08-18 12:00:51 | DEBUG    | pitching.get_pitcher_stats          | Zack Wheeler: ERA temp=2.89 | ERA últ.3 sal.=5.95 | ERA efectiva=4.114
2026-08-18 12:00:52 | DEBUG    | pitching.get_pitcher_stats          | Cade Gibson: ERA temp=5.61 | sin salidas recientes
2026-08-18 12:00:52 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Philadelphia Phillies: ERA=4.234 WHIP=1.312 IP=478.5 (16 relievers)
2026-08-18 12:00:53 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Miami Marlins: ERA=4.207 WHIP=1.328 IP=626.7 (17 relievers)
2026-08-18 12:00:54 | DEBUG    | pitching.get_pitcher_stats          | Ranger Suarez: ERA temp=3.25 | ERA últ.3 sal.=5.164 | ERA efectiva=4.016
2026-08-18 12:00:55 | DEBUG    | pitching.get_pitcher_stats          | Merrill Kelly: ERA temp=5.11 | ERA últ.3 sal.=7.105 | ERA efectiva=5.908
2026-08-18 12:00:55 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Boston Red Sox: ERA=3.247 WHIP=1.208 IP=529.2 (17 relievers)
2026-08-18 12:00:56 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Arizona Diamondbacks: ERA=4.99 WHIP=1.433 IP=431.4 (22 relievers)
2026-08-18 12:00:57 | DEBUG    | pitching.get_pitcher_stats          | Zac Thornton: ERA temp=2.78 | ERA últ.3 sal.=3.553 | ERA efectiva=3.089
2026-08-18 12:00:58 | DEBUG    | pitching.get_pitcher_stats          | Robbie Ray: ERA temp=3.28 | ERA últ.3 sal.=4.2 | ERA efectiva=3.648
2026-08-18 12:00:59 | DEBUG    | bullpen.obtener_bullpen             | Bullpen New York Mets: ERA=3.55 WHIP=1.232 IP=591.1 (23 relievers)
2026-08-18 12:00:59 | DEBUG    | bullpen.obtener_bullpen             | Bullpen San Diego Padres: ERA=2.994 WHIP=1.159 IP=577.5 (14 relievers)
2026-08-18 12:01:00 | DEBUG    | pitching.get_pitcher_stats          | Jack Perkins: ERA temp=7.27 | ERA últ.3 sal.=11.679 | ERA efectiva=9.034
