2026-06-26 12:00:11 | INFO     | logger.configurar                   | Logger iniciado → logs\mlb_2026-06-26.log
2026-06-26 12:00:14 | INFO     | main.main                           | =======================================================
2026-06-26 12:00:14 | INFO     | main.main                           | Iniciando análisis de predicciones MLB
2026-06-26 12:00:14 | INFO     | main.main                           | =======================================================
2026-06-26 12:00:14 | INFO     | main.main                           | Cargando stats avanzadas (FIP, wRC+)...
2026-06-26 12:00:14 | INFO     | statcast.cargar_statcast            | Stats avanzadas desde caché (30 pitching, 30 batting).
2026-06-26 12:00:14 | INFO     | main.main                           | Analizando pitchers del día...
2026-06-26 12:00:15 | DEBUG    | pitching.get_pitcher_stats          | Keider Montero: ERA temp=3.68 | ERA últ.3 sal.=3.481 | ERA efectiva=3.6
2026-06-26 12:00:17 | DEBUG    | pitching.get_pitcher_stats          | Spencer Arrighetti: ERA temp=3.13 | ERA últ.3 sal.=6.5 | ERA efectiva=4.478
2026-06-26 12:00:17 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Detroit Tigers: ERA=3.701 WHIP=1.254 IP=569.7 (18 relievers)
2026-06-26 12:00:18 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Houston Astros: ERA=3.463 WHIP=1.17 IP=528.9 (17 relievers)
2026-06-26 12:00:19 | DEBUG    | pitching.get_pitcher_stats          | Paul Skenes: ERA temp=2.86 | ERA últ.3 sal.=3.0 | ERA efectiva=2.916
2026-06-26 12:00:20 | DEBUG    | pitching.get_pitcher_stats          | Andrew Abbott: ERA temp=3.83 | ERA últ.3 sal.=2.812 | ERA efectiva=3.423
2026-06-26 12:00:21 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Pittsburgh Pirates: ERA=3.906 WHIP=1.228 IP=436.9 (16 relievers)
2026-06-26 12:00:21 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Cincinnati Reds: ERA=3.917 WHIP=1.299 IP=530.5 (15 relievers)
