2026-05-29 15:19:52 | INFO     | logger.configurar                   | Logger iniciado → logs\mlb_2026-05-29.log
2026-05-29 15:19:53 | INFO     | main.main                           | =======================================================
2026-05-29 15:19:53 | INFO     | main.main                           | Iniciando análisis de predicciones MLB
2026-05-29 15:19:53 | INFO     | main.main                           | =======================================================
2026-05-29 15:19:53 | INFO     | main.main                           | Cargando stats avanzadas (FIP, wRC+)...
2026-05-29 15:19:53 | INFO     | statcast.cargar_statcast            | Calculando FIP y stats avanzadas via MLB API (2026)...
2026-05-29 15:20:35 | INFO     | statcast.cargar_statcast            | 30 equipos cargados con stats avanzadas.
2026-05-29 15:20:35 | INFO     | main.main                           | Analizando pitchers del día...
2026-05-29 15:20:36 | DEBUG    | pitching.get_pitcher_stats          | Chris Paddack: ERA temp=6.86 | ERA últ.3 sal.=8.852 | ERA efectiva=7.657
2026-05-29 15:20:38 | DEBUG    | pitching.get_pitcher_stats          | Grant Holmes: ERA temp=3.78 | ERA últ.3 sal.=2.4 | ERA efectiva=3.228
2026-05-29 15:20:38 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Cincinnati Reds: ERA=3.917 WHIP=1.299 IP=530.5 (15 relievers)
2026-05-29 15:20:39 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Atlanta Braves: ERA=3.986 WHIP=1.229 IP=531.3 (18 relievers)
2026-05-29 15:20:40 | DEBUG    | pitching.get_pitcher_stats          | Paxton Schultz: ERA temp=5.3 | sin salidas recientes
2026-05-29 15:20:41 | DEBUG    | pitching.get_pitcher_stats          | Lucas Giolito: ERA temp=2.7 | ERA últ.2 sal.=2.7 | ERA efectiva=2.7
2026-05-29 15:20:42 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Washington Nationals: ERA=5.903 WHIP=1.575 IP=504.2 (19 relievers)
2026-05-29 15:20:42 | DEBUG    | bullpen.obtener_bullpen             | Bullpen San Diego Padres: ERA=2.994 WHIP=1.159 IP=577.5 (14 relievers)
2026-05-29 15:20:43 | DEBUG    | pitching.get_pitcher_stats          | Jared Jones: ERA temp=4.5 | sin salidas recientes
2026-05-29 15:20:44 | DEBUG    | pitching.get_pitcher_stats          | Taj Bradley: ERA temp=2.77 | ERA últ.3 sal.=2.5 | ERA efectiva=2.662
2026-05-29 15:20:45 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Pittsburgh Pirates: ERA=3.906 WHIP=1.228 IP=436.9 (16 relievers)
2026-05-29 15:20:45 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Minnesota Twins: ERA=4.658 WHIP=1.407 IP=550.9 (21 relievers)
2026-05-29 15:20:47 | DEBUG    | pitching.get_pitcher_stats          | Trevor Rogers: ERA temp=6.96 | ERA últ.3 sal.=13.421 | ERA efectiva=8.976
2026-05-29 15:20:48 | DEBUG    | pitching.get_pitcher_stats          | Adam Macko: ERA temp=0.0 | sin salidas recientes
2026-05-29 15:20:49 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Baltimore Orioles: ERA=4.257 WHIP=1.395 IP=560.5 (22 relievers)
2026-05-29 15:20:49 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Toronto Blue Jays: ERA=3.963 WHIP=1.273 IP=535.7 (18 relievers)
2026-05-29 15:20:50 | DEBUG    | pitching.get_pitcher_stats          | Slade Cecconi: ERA temp=5.18 | ERA últ.3 sal.=2.795 | ERA efectiva=4.226
2026-05-29 15:20:52 | DEBUG    | pitching.get_pitcher_stats          | Tyler Samaniego: ERA temp=1.04 | sin salidas recientes
2026-05-29 15:20:52 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Cleveland Guardians: ERA=3.314 WHIP=1.208 IP=518.7 (13 relievers)
2026-05-29 15:20:53 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Boston Red Sox: ERA=3.247 WHIP=1.208 IP=529.2 (17 relievers)
2026-05-29 15:20:54 | DEBUG    | pitching.get_pitcher_stats          | Nick Martinez: ERA temp=1.51 | ERA últ.3 sal.=1.047 | ERA efectiva=1.325
2026-05-29 15:20:55 | DEBUG    | pitching.get_pitcher_stats          | Walbert Ureña: ERA temp=2.58 | ERA últ.3 sal.=1.688 | ERA efectiva=2.223
2026-05-29 15:20:56 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Tampa Bay Rays: ERA=3.618 WHIP=1.215 IP=577.9 (18 relievers)
2026-05-29 15:20:57 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Los Angeles Angels: ERA=4.53 WHIP=1.367 IP=558.0 (22 relievers)
