2026-04-25 10:00:05 | INFO     | logger.configurar                   | Logger iniciado → logs\mlb_2026-04-25.log
2026-04-25 10:00:15 | INFO     | main.main                           | =======================================================
2026-04-25 10:00:15 | INFO     | main.main                           | Iniciando análisis de predicciones MLB
2026-04-25 10:00:15 | INFO     | main.main                           | =======================================================
2026-04-25 10:00:15 | INFO     | main.main                           | Cargando stats avanzadas (FIP, wRC+)...
2026-04-25 10:00:15 | INFO     | statcast.cargar_statcast            | Stats avanzadas desde caché (30 pitching, 30 batting).
2026-04-25 10:00:15 | INFO     | main.main                           | Analizando pitchers del día...
2026-04-25 10:00:17 | DEBUG    | pitching.get_pitcher_stats          | Trevor Rogers: ERA temp=4.08 | ERA últ.3 sal.=6.513 | ERA efectiva=5.053
2026-04-25 10:00:18 | DEBUG    | pitching.get_pitcher_stats          | Garrett Crochet: ERA temp=7.88 | ERA últ.3 sal.=12.439 | ERA efectiva=9.528
2026-04-25 10:00:19 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Baltimore Orioles: ERA=4.257 WHIP=1.395 IP=560.5 (22 relievers)
2026-04-25 10:00:19 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Boston Red Sox: ERA=3.247 WHIP=1.208 IP=529.2 (17 relievers)
2026-04-25 10:00:20 | DEBUG    | pitching.get_pitcher_stats          | Matthew Liberatore: ERA temp=3.67 | ERA últ.3 sal.=5.062 | ERA efectiva=4.227
2026-04-25 10:00:21 | DEBUG    | pitching.get_pitcher_stats          | Bryan Woo: ERA temp=2.25 | ERA últ.3 sal.=2.842 | ERA efectiva=2.487
2026-04-25 10:00:22 | DEBUG    | bullpen.obtener_bullpen             | Bullpen St. Louis Cardinals: ERA=3.785 WHIP=1.305 IP=537.7 (13 relievers)
2026-04-25 10:00:23 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Seattle Mariners: ERA=3.701 WHIP=1.255 IP=551.5 (18 relievers)
2026-04-25 10:00:24 | DEBUG    | pitching.get_pitcher_stats          | Kevin Gausman: ERA temp=2.54 | ERA últ.3 sal.=3.913 | ERA efectiva=3.089
2026-04-25 10:00:25 | DEBUG    | pitching.get_pitcher_stats          | Joey Cantillo: ERA temp=3.2 | ERA últ.3 sal.=3.506 | ERA efectiva=3.322
2026-04-25 10:00:25 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Toronto Blue Jays: ERA=3.963 WHIP=1.273 IP=535.7 (18 relievers)
2026-04-25 10:00:26 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Cleveland Guardians: ERA=3.314 WHIP=1.208 IP=518.7 (13 relievers)
