2026-06-17 12:00:05 | INFO     | logger.configurar                   | Logger iniciado → logs\mlb_2026-06-17.log
2026-06-17 12:00:06 | INFO     | main.main                           | =======================================================
2026-06-17 12:00:06 | INFO     | main.main                           | Iniciando análisis de predicciones MLB
2026-06-17 12:00:06 | INFO     | main.main                           | =======================================================
2026-06-17 12:00:06 | INFO     | main.main                           | Cargando stats avanzadas (FIP, wRC+)...
2026-06-17 12:00:06 | INFO     | statcast.cargar_statcast            | Stats avanzadas desde caché (30 pitching, 30 batting).
2026-06-17 12:00:06 | INFO     | main.main                           | Analizando pitchers del día...
2026-06-17 12:00:07 | DEBUG    | pitching.get_pitcher_stats          | Nick Lodolo: ERA temp=6.12 | ERA últ.3 sal.=6.923 | ERA efectiva=6.441
2026-06-17 12:00:08 | DEBUG    | pitching.get_pitcher_stats          | Nolan McLean: ERA temp=3.81 | ERA últ.3 sal.=1.929 | ERA efectiva=3.058
2026-06-17 12:00:09 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Cincinnati Reds: ERA=3.917 WHIP=1.299 IP=530.5 (15 relievers)
2026-06-17 12:00:09 | DEBUG    | bullpen.obtener_bullpen             | Bullpen New York Mets: ERA=3.55 WHIP=1.232 IP=591.1 (23 relievers)
2026-06-17 12:00:11 | DEBUG    | pitching.get_pitcher_stats          | Zack Littell: ERA temp=5.61 | ERA últ.3 sal.=9.783 | ERA efectiva=7.279
2026-06-17 12:00:12 | DEBUG    | pitching.get_pitcher_stats          | Luinder Avila: ERA temp=5.66 | ERA últ.3 sal.=1.488 | ERA efectiva=3.991
2026-06-17 12:00:13 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Washington Nationals: ERA=5.903 WHIP=1.575 IP=504.2 (19 relievers)
2026-06-17 12:00:13 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Kansas City Royals: ERA=3.507 WHIP=1.243 IP=553.3 (13 relievers)
2026-06-17 12:00:15 | DEBUG    | pitching.get_pitcher_stats          | Andrew Painter: ERA temp=7.06 | ERA últ.3 sal.=15.484 | ERA efectiva=9.036
2026-06-17 12:00:16 | DEBUG    | pitching.get_pitcher_stats          | Sandy Alcantara: ERA temp=4.38 | ERA últ.3 sal.=3.375 | ERA efectiva=3.978
2026-06-17 12:00:17 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Philadelphia Phillies: ERA=4.234 WHIP=1.312 IP=478.5 (16 relievers)
2026-06-17 12:00:18 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Miami Marlins: ERA=4.207 WHIP=1.328 IP=626.7 (17 relievers)
2026-06-17 12:00:19 | DEBUG    | pitching.get_pitcher_stats          | Grant Holmes: ERA temp=4.33 | ERA últ.3 sal.=6.429 | ERA efectiva=5.17
2026-06-17 12:00:20 | DEBUG    | pitching.get_pitcher_stats          | Adrian Houser: ERA temp=5.73 | ERA últ.3 sal.=6.848 | ERA efectiva=6.177
2026-06-17 12:00:21 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Atlanta Braves: ERA=3.986 WHIP=1.229 IP=531.3 (18 relievers)
2026-06-17 12:00:21 | DEBUG    | bullpen.obtener_bullpen             | Bullpen San Francisco Giants: ERA=3.658 WHIP=1.235 IP=519.1 (15 relievers)
2026-06-17 12:00:24 | DEBUG    | pitching.get_pitcher_stats          | Peter Lambert: ERA temp=3.47 | ERA últ.3 sal.=2.778 | ERA efectiva=3.193
2026-06-17 12:00:25 | DEBUG    | pitching.get_pitcher_stats          | Casey Mize: ERA temp=2.27 | ERA últ.3 sal.=1.111 | ERA efectiva=1.806
2026-06-17 12:00:26 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Houston Astros: ERA=3.463 WHIP=1.17 IP=528.9 (17 relievers)
2026-06-17 12:00:27 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Detroit Tigers: ERA=3.701 WHIP=1.254 IP=569.7 (18 relievers)
2026-06-17 12:00:28 | DEBUG    | pitching.get_pitcher_stats          | Kyle Leahy: ERA temp=4.64 | ERA últ.3 sal.=5.496 | ERA efectiva=4.982
2026-06-17 12:00:29 | DEBUG    | pitching.get_pitcher_stats          | Bradgley Rodriguez: ERA temp=2.16 | ERA últ.2 sal.=0.0 | ERA efectiva=1.496
2026-06-17 12:00:30 | DEBUG    | bullpen.obtener_bullpen             | Bullpen St. Louis Cardinals: ERA=3.785 WHIP=1.305 IP=537.7 (13 relievers)
