2026-04-24 16:47:02 | INFO     | logger.configurar                   | Logger iniciado → logs\mlb_2026-04-24.log
2026-04-24 16:47:13 | INFO     | main.main                           | =======================================================
2026-04-24 16:47:13 | INFO     | main.main                           | Iniciando análisis de predicciones MLB
2026-04-24 16:47:13 | INFO     | main.main                           | =======================================================
2026-04-24 16:47:13 | INFO     | main.main                           | Cargando stats avanzadas (FIP, wRC+)...
2026-04-24 16:47:13 | INFO     | statcast.cargar_statcast            | Calculando FIP y stats avanzadas via MLB API (2026)...
2026-04-24 16:47:41 | INFO     | statcast.cargar_statcast            | 30 equipos cargados con stats avanzadas.
2026-04-24 16:47:41 | INFO     | main.main                           | Analizando pitchers del día...
2026-04-24 16:47:43 | DEBUG    | pitching.get_pitcher_stats          | Andrew Abbott: ERA temp=5.84 | ERA últ.3 sal.=8.78 | ERA efectiva=7.016
2026-04-24 16:47:44 | DEBUG    | pitching.get_pitcher_stats          | Framber Valdez: ERA temp=3.3 | ERA últ.3 sal.=5.0 | ERA efectiva=3.98
2026-04-24 16:47:45 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Cincinnati Reds: ERA=3.917 WHIP=1.299 IP=530.5 (15 relievers)
2026-04-24 16:47:46 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Detroit Tigers: ERA=3.701 WHIP=1.254 IP=569.7 (18 relievers)
2026-04-24 16:47:47 | DEBUG    | pitching.get_pitcher_stats          | Brandon Young: ERA temp=0.0 | ERA últ.1 sal.=0.0 | ERA efectiva=0.5
2026-04-24 16:47:48 | DEBUG    | pitching.get_pitcher_stats          | Brayan Bello: ERA temp=6.75 | ERA últ.3 sal.=6.09 | ERA efectiva=6.486
2026-04-24 16:47:49 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Baltimore Orioles: ERA=4.257 WHIP=1.395 IP=560.5 (22 relievers)
2026-04-24 16:47:49 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Boston Red Sox: ERA=3.247 WHIP=1.208 IP=529.2 (17 relievers)
2026-04-24 16:47:50 | DEBUG    | pitching.get_pitcher_stats          | Max Scherzer: ERA temp=7.16 | ERA últ.3 sal.=10.693 | ERA efectiva=8.573
2026-04-24 16:47:52 | DEBUG    | pitching.get_pitcher_stats          | Gavin Williams: ERA temp=2.12 | ERA últ.3 sal.=2.093 | ERA efectiva=2.109
2026-04-24 16:47:52 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Toronto Blue Jays: ERA=3.963 WHIP=1.273 IP=535.7 (18 relievers)
2026-04-24 16:47:53 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Cleveland Guardians: ERA=3.314 WHIP=1.208 IP=518.7 (13 relievers)
2026-04-24 16:47:54 | DEBUG    | pitching.get_pitcher_stats          | Freddy Peralta: ERA temp=4.05 | ERA últ.3 sal.=4.091 | ERA efectiva=4.066
2026-04-24 16:47:56 | DEBUG    | pitching.get_pitcher_stats          | Michael Lorenzen: ERA temp=7.48 | ERA últ.3 sal.=4.355 | ERA efectiva=6.23
2026-04-24 16:47:56 | DEBUG    | bullpen.obtener_bullpen             | Bullpen New York Mets: ERA=3.55 WHIP=1.232 IP=591.1 (23 relievers)
2026-04-24 16:47:57 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Colorado Rockies: ERA=5.108 WHIP=1.482 IP=597.2 (16 relievers)
2026-04-24 16:47:58 | DEBUG    | pitching.get_pitcher_stats          | Drew Rasmussen: ERA temp=2.75 | ERA últ.3 sal.=3.169 | ERA efectiva=2.918
2026-04-24 16:47:59 | DEBUG    | pitching.get_pitcher_stats          | Taj Bradley: ERA temp=1.63 | ERA últ.3 sal.=2.105 | ERA efectiva=1.82
2026-04-24 16:48:00 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Tampa Bay Rays: ERA=3.618 WHIP=1.215 IP=577.9 (18 relievers)
2026-04-24 16:48:01 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Minnesota Twins: ERA=4.658 WHIP=1.407 IP=550.9 (21 relievers)
2026-04-24 16:48:02 | DEBUG    | pitching.get_pitcher_stats          | Grant Holmes: ERA temp=3.42 | ERA últ.3 sal.=4.375 | ERA efectiva=3.802
2026-04-24 16:48:03 | DEBUG    | pitching.get_pitcher_stats          | Andrew Painter: ERA temp=4.42 | ERA últ.3 sal.=5.496 | ERA efectiva=4.85
2026-04-24 16:48:03 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Atlanta Braves: ERA=3.986 WHIP=1.229 IP=531.3 (18 relievers)
2026-04-24 16:48:04 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Philadelphia Phillies: ERA=4.234 WHIP=1.312 IP=478.5 (16 relievers)
2026-04-24 16:48:05 | DEBUG    | pitching.get_pitcher_stats          | Noah Cameron: ERA temp=5.4 | ERA últ.3 sal.=6.923 | ERA efectiva=6.009
2026-04-24 16:48:07 | DEBUG    | pitching.get_pitcher_stats          | Yusei Kikuchi: ERA temp=5.63 | ERA últ.3 sal.=5.106 | ERA efectiva=5.42
2026-04-24 16:48:07 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Kansas City Royals: ERA=3.507 WHIP=1.243 IP=553.3 (13 relievers)
2026-04-24 16:48:08 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Los Angeles Angels: ERA=4.53 WHIP=1.367 IP=558.0 (22 relievers)
2026-04-24 16:48:09 | DEBUG    | pitching.get_pitcher_stats          | Bryan Hudson: ERA temp=1.69 | sin salidas recientes
2026-04-24 16:48:10 | DEBUG    | pitching.get_pitcher_stats          | PJ Poulin: ERA temp=4.97 | ERA últ.2 sal.=4.5 | ERA efectiva=4.782
2026-04-24 16:48:11 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Chicago White Sox: ERA=4.272 WHIP=1.411 IP=627.5 (17 relievers)
2026-04-24 16:48:11 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Washington Nationals: ERA=5.903 WHIP=1.575 IP=504.2 (19 relievers)
2026-04-24 16:48:12 | DEBUG    | pitching.get_pitcher_stats          | Brandon Woodruff: ERA temp=3.42 | ERA últ.3 sal.=3.462 | ERA efectiva=3.437
2026-04-24 16:48:13 | DEBUG    | pitching.get_pitcher_stats          | Paul Skenes: ERA temp=3.27 | ERA últ.3 sal.=1.118 | ERA efectiva=2.409
2026-04-24 16:48:14 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Milwaukee Brewers: ERA=3.492 WHIP=1.256 IP=633.5 (20 relievers)
2026-04-24 16:48:15 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Pittsburgh Pirates: ERA=3.906 WHIP=1.228 IP=436.9 (16 relievers)
2026-04-24 16:48:16 | DEBUG    | pitching.get_pitcher_stats          | Nathan Eovaldi: ERA temp=5.06 | ERA últ.3 sal.=2.0 | ERA efectiva=3.836
2026-04-24 16:48:17 | DEBUG    | pitching.get_pitcher_stats          | Luis Severino: ERA temp=6.2 | ERA últ.3 sal.=6.149 | ERA efectiva=6.18
2026-04-24 16:48:17 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Texas Rangers: ERA=3.466 WHIP=1.189 IP=571.9 (14 relievers)
