2026-05-10 10:00:05 | INFO     | logger.configurar                   | Logger iniciado → logs\mlb_2026-05-10.log
2026-05-10 10:00:06 | INFO     | main.main                           | =======================================================
2026-05-10 10:00:06 | INFO     | main.main                           | Iniciando análisis de predicciones MLB
2026-05-10 10:00:06 | INFO     | main.main                           | =======================================================
2026-05-10 10:00:06 | INFO     | main.main                           | Cargando stats avanzadas (FIP, wRC+)...
2026-05-10 10:00:06 | INFO     | statcast.cargar_statcast            | Calculando FIP y stats avanzadas via MLB API (2026)...
2026-05-10 10:00:27 | INFO     | statcast.cargar_statcast            | 30 equipos cargados con stats avanzadas.
2026-05-10 10:00:27 | INFO     | main.main                           | Analizando pitchers del día...
2026-05-10 10:00:28 | DEBUG    | pitching.get_pitcher_stats          | Sandy Alcantara: ERA temp=4.01 | ERA últ.3 sal.=6.708 | ERA efectiva=5.089
2026-05-10 10:00:29 | DEBUG    | pitching.get_pitcher_stats          | Cade Cavalli: ERA temp=4.15 | ERA últ.3 sal.=4.2 | ERA efectiva=4.17
2026-05-10 10:00:30 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Miami Marlins: ERA=4.207 WHIP=1.328 IP=626.7 (17 relievers)
2026-05-10 10:00:30 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Washington Nationals: ERA=5.903 WHIP=1.575 IP=504.2 (19 relievers)
2026-05-10 10:00:31 | DEBUG    | pitching.get_pitcher_stats          | Keegan Akin: ERA temp=11.12 | sin salidas recientes
2026-05-10 10:00:34 | DEBUG    | pitching.get_pitcher_stats          | Luis Severino: ERA temp=4.15 | ERA últ.3 sal.=1.484 | ERA efectiva=3.084
2026-05-10 10:00:34 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Baltimore Orioles: ERA=4.257 WHIP=1.395 IP=560.5 (22 relievers)
2026-05-10 10:00:35 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Athletics: ERA=4.487 WHIP=1.423 IP=523.5 (18 relievers)
2026-05-10 10:00:36 | DEBUG    | pitching.get_pitcher_stats          | Payton Tolle: ERA temp=2.04 | ERA últ.3 sal.=2.093 | ERA efectiva=2.061
2026-05-10 10:00:37 | DEBUG    | pitching.get_pitcher_stats          | Nick Martinez: ERA temp=1.71 | ERA últ.3 sal.=0.9 | ERA efectiva=1.386
2026-05-10 10:00:38 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Boston Red Sox: ERA=3.247 WHIP=1.208 IP=529.2 (17 relievers)
2026-05-10 10:00:38 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Tampa Bay Rays: ERA=3.618 WHIP=1.215 IP=577.9 (18 relievers)
