2026-06-12 12:00:09 | INFO     | logger.configurar                   | Logger iniciado → logs\mlb_2026-06-12.log
2026-06-12 12:00:12 | INFO     | main.main                           | =======================================================
2026-06-12 12:00:12 | INFO     | main.main                           | Iniciando análisis de predicciones MLB
2026-06-12 12:00:12 | INFO     | main.main                           | =======================================================
2026-06-12 12:00:12 | INFO     | main.main                           | Cargando stats avanzadas (FIP, wRC+)...
2026-06-12 12:00:12 | INFO     | statcast.cargar_statcast            | Calculando FIP y stats avanzadas via MLB API (2026)...
2026-06-12 12:00:35 | INFO     | statcast.cargar_statcast            | 30 equipos cargados con stats avanzadas.
2026-06-12 12:00:35 | INFO     | main.main                           | Analizando pitchers del día...
2026-06-12 12:00:36 | DEBUG    | pitching.get_pitcher_stats          | Braxton Ashcraft: ERA temp=3.28 | ERA últ.3 sal.=4.737 | ERA efectiva=3.863
2026-06-12 12:00:37 | DEBUG    | pitching.get_pitcher_stats          | Sandy Alcantara: ERA temp=4.33 | ERA últ.3 sal.=5.625 | ERA efectiva=4.848
2026-06-12 12:00:38 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Pittsburgh Pirates: ERA=3.906 WHIP=1.228 IP=436.9 (16 relievers)
2026-06-12 12:00:38 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Miami Marlins: ERA=4.207 WHIP=1.328 IP=626.7 (17 relievers)
2026-06-12 12:00:39 | DEBUG    | pitching.get_pitcher_stats          | Zack Littell: ERA temp=4.76 | ERA últ.3 sal.=2.812 | ERA efectiva=3.981
2026-06-12 12:00:40 | DEBUG    | pitching.get_pitcher_stats          | Bryce Miller: ERA temp=1.33 | ERA últ.3 sal.=0.0 | ERA efectiva=0.998
2026-06-12 12:00:41 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Washington Nationals: ERA=5.903 WHIP=1.575 IP=504.2 (19 relievers)
2026-06-12 12:00:42 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Seattle Mariners: ERA=3.701 WHIP=1.255 IP=551.5 (18 relievers)
2026-06-12 12:00:43 | DEBUG    | pitching.get_pitcher_stats          | Shane Baz: ERA temp=4.09 | ERA últ.3 sal.=1.875 | ERA efectiva=3.204
2026-06-12 12:00:44 | DEBUG    | pitching.get_pitcher_stats          | Griffin Canning: ERA temp=6.34 | ERA últ.3 sal.=3.889 | ERA efectiva=5.36
2026-06-12 12:00:44 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Baltimore Orioles: ERA=4.257 WHIP=1.395 IP=560.5 (22 relievers)
2026-06-12 12:00:45 | DEBUG    | bullpen.obtener_bullpen             | Bullpen San Diego Padres: ERA=2.994 WHIP=1.159 IP=577.5 (14 relievers)
2026-06-12 12:00:46 | DEBUG    | pitching.get_pitcher_stats          | Tanner Bibee: ERA temp=4.09 | ERA últ.3 sal.=5.294 | ERA efectiva=4.572
2026-06-12 12:00:47 | DEBUG    | pitching.get_pitcher_stats          | Jack Flaherty: ERA temp=5.31 | ERA últ.3 sal.=3.553 | ERA efectiva=4.607
2026-06-12 12:00:48 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Cleveland Guardians: ERA=3.314 WHIP=1.208 IP=518.7 (13 relievers)
2026-06-12 12:00:48 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Detroit Tigers: ERA=3.701 WHIP=1.254 IP=569.7 (18 relievers)
2026-06-12 12:00:49 | DEBUG    | pitching.get_pitcher_stats          | Sonny Gray: ERA temp=3.2 | ERA últ.3 sal.=3.913 | ERA efectiva=3.485
2026-06-12 12:00:50 | DEBUG    | pitching.get_pitcher_stats          | Jack Leiter: ERA temp=4.69 | ERA últ.3 sal.=5.26 | ERA efectiva=4.918
2026-06-12 12:00:51 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Boston Red Sox: ERA=3.247 WHIP=1.208 IP=529.2 (17 relievers)
2026-06-12 12:00:52 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Texas Rangers: ERA=3.466 WHIP=1.189 IP=571.9 (14 relievers)
2026-06-12 12:00:53 | DEBUG    | pitching.get_pitcher_stats          | Nick Lodolo: ERA temp=5.51 | ERA últ.3 sal.=4.186 | ERA efectiva=4.98
2026-06-12 12:00:54 | DEBUG    | pitching.get_pitcher_stats          | Eduardo Rodriguez: ERA temp=2.01 | ERA últ.2 sal.=0.0 | ERA efectiva=1.406
2026-06-12 12:00:55 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Cincinnati Reds: ERA=3.917 WHIP=1.299 IP=530.5 (15 relievers)
2026-06-12 12:00:56 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Arizona Diamondbacks: ERA=4.99 WHIP=1.433 IP=431.4 (22 relievers)
2026-06-12 12:00:57 | DEBUG    | pitching.get_pitcher_stats          | Nolan McLean: ERA temp=3.98 | ERA últ.3 sal.=5.745 | ERA efectiva=4.686
2026-06-12 12:00:58 | DEBUG    | pitching.get_pitcher_stats          | Spencer Strider: ERA temp=4.0 | ERA últ.3 sal.=5.4 | ERA efectiva=4.56
2026-06-12 12:00:59 | DEBUG    | bullpen.obtener_bullpen             | Bullpen New York Mets: ERA=3.55 WHIP=1.232 IP=591.1 (23 relievers)
2026-06-12 12:00:59 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Atlanta Braves: ERA=3.986 WHIP=1.229 IP=531.3 (18 relievers)
2026-06-12 12:01:00 | DEBUG    | pitching.get_pitcher_stats          | Ryan Weathers: ERA temp=3.86 | ERA últ.3 sal.=4.688 | ERA efectiva=4.191
2026-06-12 12:01:00 | WARNING  | pitching.analizar_pitchers          | Toronto Blue Jays vs New York Yankees — lanzador no confirmado (home: TBD)
2026-06-12 12:01:01 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Toronto Blue Jays: ERA=3.963 WHIP=1.273 IP=535.7 (18 relievers)
2026-06-12 12:01:01 | DEBUG    | bullpen.obtener_bullpen             | Bullpen New York Yankees: ERA=3.943 WHIP=1.255 IP=516.5 (16 relievers)
2026-06-12 12:01:03 | DEBUG    | pitching.get_pitcher_stats          | Anthony Kay: ERA temp=4.4 | ERA últ.3 sal.=4.8 | ERA efectiva=4.56
2026-06-12 12:01:04 | DEBUG    | pitching.get_pitcher_stats          | Roki Sasaki: ERA temp=4.03 | ERA últ.3 sal.=1.579 | ERA efectiva=3.05
2026-06-12 12:01:04 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Chicago White Sox: ERA=4.272 WHIP=1.411 IP=627.5 (17 relievers)
2026-06-12 12:01:05 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Los Angeles Dodgers: ERA=4.244 WHIP=1.32 IP=625.8 (19 relievers)
2026-06-12 12:01:06 | DEBUG    | pitching.get_pitcher_stats          | Jacob Misiorowski: ERA temp=1.5 | ERA últ.3 sal.=0.429 | ERA efectiva=1.1
2026-06-12 12:01:07 | DEBUG    | pitching.get_pitcher_stats          | Andrew Painter: ERA temp=6.21 | ERA últ.3 sal.=8.06 | ERA efectiva=6.95
