2026-04-07 12:00:13 | INFO     | logger.configurar                   | Logger iniciado → logs\mlb_2026-04-07.log
2026-04-07 12:00:41 | INFO     | main.main                           | =======================================================
2026-04-07 12:00:41 | INFO     | main.main                           | Iniciando análisis de predicciones MLB
2026-04-07 12:00:41 | INFO     | main.main                           | =======================================================
2026-04-07 12:00:41 | INFO     | main.main                           | Cargando stats avanzadas (FIP, wRC+)...
2026-04-07 12:00:41 | INFO     | statcast.cargar_statcast            | Stats avanzadas desde caché (30 pitching, 30 batting).
2026-04-07 12:00:41 | INFO     | main.main                           | Analizando pitchers del día...
2026-04-07 12:00:42 | DEBUG    | pitching.get_pitcher_stats          | Gavin Williams: ERA temp=2.3 | ERA últ.3 sal.=2.368 | ERA efectiva=2.327
2026-04-07 12:00:43 | DEBUG    | pitching.get_pitcher_stats          | Noah Cameron: ERA temp=1.13 | ERA últ.2 sal.=1.125 | ERA efectiva=1.128
2026-04-07 12:00:44 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Cleveland Guardians: ERA=3.314 WHIP=1.208 IP=518.7 (13 relievers)
2026-04-07 12:00:44 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Kansas City Royals: ERA=3.507 WHIP=1.243 IP=553.3 (13 relievers)
2026-04-07 12:00:45 | DEBUG    | pitching.get_pitcher_stats          | Shane Smith: ERA temp=19.29 | ERA últ.2 sal.=21.429 | ERA efectiva=12.0
2026-04-07 12:00:46 | DEBUG    | pitching.get_pitcher_stats          | Trevor Rogers: ERA temp=1.38 | ERA últ.2 sal.=1.385 | ERA efectiva=1.382
2026-04-07 12:00:47 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Chicago White Sox: ERA=4.272 WHIP=1.411 IP=627.5 (17 relievers)
2026-04-07 12:00:47 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Baltimore Orioles: ERA=4.257 WHIP=1.395 IP=560.5 (22 relievers)
2026-04-07 12:00:48 | DEBUG    | pitching.get_pitcher_stats          | Freddy Peralta: ERA temp=4.35 | ERA últ.2 sal.=4.455 | ERA efectiva=4.392
2026-04-07 12:00:49 | DEBUG    | pitching.get_pitcher_stats          | Zac Gallen: ERA temp=3.6 | ERA últ.2 sal.=3.6 | ERA efectiva=3.6
2026-04-07 12:00:49 | DEBUG    | bullpen.obtener_bullpen             | Bullpen New York Mets: ERA=3.55 WHIP=1.232 IP=591.1 (23 relievers)
2026-04-07 12:00:50 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Arizona Diamondbacks: ERA=4.99 WHIP=1.433 IP=431.4 (22 relievers)
2026-04-07 12:00:50 | DEBUG    | pitching.get_pitcher_stats          | Paul Skenes: ERA temp=9.53 | ERA últ.1 sal.=1.8 | ERA efectiva=6.438
2026-04-07 12:00:51 | DEBUG    | pitching.get_pitcher_stats          | Nick Pivetta: ERA temp=6.75 | ERA últ.2 sal.=6.75 | ERA efectiva=6.75
2026-04-07 12:00:52 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Pittsburgh Pirates: ERA=3.906 WHIP=1.228 IP=436.9 (16 relievers)
2026-04-07 12:00:52 | DEBUG    | bullpen.obtener_bullpen             | Bullpen San Diego Padres: ERA=2.994 WHIP=1.159 IP=577.5 (14 relievers)
2026-04-07 12:00:53 | DEBUG    | pitching.get_pitcher_stats          | Drew Rasmussen: ERA temp=1.8 | ERA últ.2 sal.=1.8 | ERA efectiva=1.8
2026-04-07 12:00:54 | DEBUG    | pitching.get_pitcher_stats          | Javier Assad: ERA temp=4.5 | sin salidas recientes
2026-04-07 12:00:55 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Tampa Bay Rays: ERA=3.618 WHIP=1.215 IP=577.9 (18 relievers)
2026-04-07 12:00:56 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Chicago Cubs: ERA=3.81 WHIP=1.218 IP=518.2 (20 relievers)
2026-04-07 12:00:57 | DEBUG    | pitching.get_pitcher_stats          | Sandy Alcantara: ERA temp=0.0 | ERA últ.2 sal.=0.0 | ERA efectiva=0.5
2026-04-07 12:00:58 | DEBUG    | pitching.get_pitcher_stats          | Andrew Abbott: ERA temp=3.09 | ERA últ.2 sal.=3.214 | ERA efectiva=3.14
2026-04-07 12:00:58 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Miami Marlins: ERA=4.207 WHIP=1.328 IP=626.7 (17 relievers)
2026-04-07 12:00:59 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Cincinnati Reds: ERA=3.917 WHIP=1.299 IP=530.5 (15 relievers)
2026-04-07 12:01:00 | DEBUG    | pitching.get_pitcher_stats          | Cade Cavalli: ERA temp=2.79 | ERA últ.2 sal.=2.935 | ERA efectiva=2.848
2026-04-07 12:01:00 | DEBUG    | pitching.get_pitcher_stats          | Matthew Liberatore: ERA temp=1.64 | ERA últ.2 sal.=1.636 | ERA efectiva=1.638
2026-04-07 12:01:01 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Washington Nationals: ERA=5.903 WHIP=1.575 IP=504.2 (19 relievers)
2026-04-07 12:01:01 | DEBUG    | bullpen.obtener_bullpen             | Bullpen St. Louis Cardinals: ERA=3.785 WHIP=1.305 IP=537.7 (13 relievers)
2026-04-07 12:01:02 | DEBUG    | pitching.get_pitcher_stats          | Garrett Crochet: ERA temp=3.27 | ERA últ.2 sal.=3.273 | ERA efectiva=3.271
2026-04-07 12:01:03 | DEBUG    | pitching.get_pitcher_stats          | Jacob Misiorowski: ERA temp=2.45 | ERA últ.2 sal.=2.455 | ERA efectiva=2.452
2026-04-07 12:01:04 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Boston Red Sox: ERA=3.247 WHIP=1.208 IP=529.2 (17 relievers)
2026-04-07 12:01:04 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Milwaukee Brewers: ERA=3.492 WHIP=1.256 IP=633.5 (20 relievers)
2026-04-07 12:01:05 | DEBUG    | pitching.get_pitcher_stats          | Cam Schlittler: ERA temp=0.0 | ERA últ.2 sal.=0.0 | ERA efectiva=0.5
2026-04-07 12:01:06 | DEBUG    | pitching.get_pitcher_stats          | Aaron Civale: ERA temp=3.6 | ERA últ.1 sal.=3.6 | ERA efectiva=3.6
2026-04-07 12:01:06 | DEBUG    | bullpen.obtener_bullpen             | Bullpen New York Yankees: ERA=3.943 WHIP=1.255 IP=516.5 (16 relievers)
2026-04-07 12:01:07 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Athletics: ERA=4.487 WHIP=1.423 IP=523.5 (18 relievers)
2026-04-07 12:01:08 | DEBUG    | pitching.get_pitcher_stats          | Kevin Gausman: ERA temp=0.75 | ERA últ.2 sal.=0.75 | ERA efectiva=0.75
2026-04-07 12:01:08 | DEBUG    | pitching.get_pitcher_stats          | Yoshinobu Yamamoto: ERA temp=3.0 | ERA últ.2 sal.=3.0 | ERA efectiva=3.0
2026-04-07 12:01:09 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Toronto Blue Jays: ERA=3.963 WHIP=1.273 IP=535.7 (18 relievers)
2026-04-07 12:01:09 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Los Angeles Dodgers: ERA=4.244 WHIP=1.32 IP=625.8 (19 relievers)
2026-04-07 12:01:10 | DEBUG    | pitching.get_pitcher_stats          | Taj Bradley: ERA temp=0.87 | ERA últ.2 sal.=0.891 | ERA efectiva=0.878
2026-04-07 12:01:11 | DEBUG    | pitching.get_pitcher_stats          | Tarik Skubal: ERA temp=0.69 | ERA últ.2 sal.=0.692 | ERA efectiva=0.691
2026-04-07 12:01:11 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Minnesota Twins: ERA=4.658 WHIP=1.407 IP=550.9 (21 relievers)
2026-04-07 12:01:12 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Detroit Tigers: ERA=3.701 WHIP=1.254 IP=569.7 (18 relievers)
2026-04-07 12:01:13 | DEBUG    | pitching.get_pitcher_stats          | Nathan Eovaldi: ERA temp=11.42 | ERA últ.2 sal.=12.073 | ERA efectiva=11.652
2026-04-07 12:01:14 | DEBUG    | pitching.get_pitcher_stats          | George Kirby: ERA temp=3.75 | ERA últ.2 sal.=3.75 | ERA efectiva=3.75
2026-04-07 12:01:14 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Texas Rangers: ERA=3.466 WHIP=1.189 IP=571.9 (14 relievers)
2026-04-07 12:01:15 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Seattle Mariners: ERA=3.701 WHIP=1.255 IP=551.5 (18 relievers)
2026-04-07 12:01:16 | DEBUG    | pitching.get_pitcher_stats          | Kyle Freeland: ERA temp=2.89 | ERA últ.2 sal.=2.967 | ERA efectiva=2.921
2026-04-07 12:01:17 | DEBUG    | pitching.get_pitcher_stats          | Mike Burrows: ERA temp=5.91 | ERA últ.2 sal.=6.176 | ERA efectiva=6.016
2026-04-07 12:01:17 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Colorado Rockies: ERA=5.108 WHIP=1.482 IP=597.2 (16 relievers)
2026-04-07 12:01:18 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Houston Astros: ERA=3.463 WHIP=1.17 IP=528.9 (17 relievers)
2026-04-07 12:01:19 | DEBUG    | pitching.get_pitcher_stats          | Yusei Kikuchi: ERA temp=6.52 | ERA últ.2 sal.=6.848 | ERA efectiva=6.651
