2026-05-02 10:44:43 | INFO     | logger.configurar                   | Logger iniciado → logs\mlb_2026-05-02.log
2026-05-02 10:44:46 | INFO     | main.main                           | =======================================================
2026-05-02 10:44:46 | INFO     | main.main                           | Iniciando análisis de predicciones MLB
2026-05-02 10:44:46 | INFO     | main.main                           | =======================================================
2026-05-02 10:44:46 | INFO     | main.main                           | Cargando stats avanzadas (FIP, wRC+)...
2026-05-02 10:44:46 | INFO     | statcast.cargar_statcast            | Calculando FIP y stats avanzadas via MLB API (2026)...
2026-05-02 10:46:17 | INFO     | statcast.cargar_statcast            | 30 equipos cargados con stats avanzadas.
2026-05-02 10:46:17 | INFO     | main.main                           | Analizando pitchers del día...
2026-05-02 10:46:20 | DEBUG    | pitching.get_pitcher_stats          | Ryan Weathers: ERA temp=3.21 | ERA últ.3 sal.=3.663 | ERA efectiva=3.391
2026-05-02 10:46:22 | DEBUG    | pitching.get_pitcher_stats          | Kyle Bradish: ERA temp=4.2 | ERA últ.3 sal.=3.354 | ERA efectiva=3.862
2026-05-02 10:46:24 | DEBUG    | bullpen.obtener_bullpen             | Bullpen New York Yankees: ERA=3.943 WHIP=1.255 IP=516.5 (16 relievers)
2026-05-02 10:46:25 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Baltimore Orioles: ERA=4.257 WHIP=1.395 IP=560.5 (22 relievers)
2026-05-02 10:46:32 | DEBUG    | pitching.get_pitcher_stats          | Connor Prielipp: ERA temp=4.0 | ERA últ.2 sal.=4.0 | ERA efectiva=4.0
2026-05-02 10:46:36 | DEBUG    | pitching.get_pitcher_stats          | Dylan Cease: ERA temp=2.87 | ERA últ.3 sal.=3.333 | ERA efectiva=3.055
2026-05-02 10:46:38 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Minnesota Twins: ERA=4.658 WHIP=1.407 IP=550.9 (21 relievers)
2026-05-02 10:46:41 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Toronto Blue Jays: ERA=3.963 WHIP=1.273 IP=535.7 (18 relievers)
2026-05-02 10:46:46 | DEBUG    | pitching.get_pitcher_stats          | Shota Imanaga: ERA temp=2.88 | ERA últ.3 sal.=2.983 | ERA efectiva=2.921
2026-05-02 10:46:51 | DEBUG    | pitching.get_pitcher_stats          | Ryne Nelson: ERA temp=7.71 | ERA últ.3 sal.=4.706 | ERA efectiva=6.508
2026-05-02 10:46:52 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Chicago Cubs: ERA=3.81 WHIP=1.218 IP=518.2 (20 relievers)
2026-05-02 10:46:53 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Arizona Diamondbacks: ERA=4.99 WHIP=1.433 IP=431.4 (22 relievers)
2026-05-02 10:46:58 | DEBUG    | pitching.get_pitcher_stats          | Jacob Lopez: ERA temp=5.84 | ERA últ.3 sal.=5.364 | ERA efectiva=5.65
2026-05-02 10:47:20 | DEBUG    | pitching.get_pitcher_stats          | Slade Cecconi: ERA temp=6.23 | ERA últ.3 sal.=6.972 | ERA efectiva=6.527
2026-05-02 10:47:21 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Athletics: ERA=4.487 WHIP=1.423 IP=523.5 (18 relievers)
2026-05-02 10:47:23 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Cleveland Guardians: ERA=3.314 WHIP=1.208 IP=518.7 (13 relievers)
2026-05-02 10:48:06 | DEBUG    | pitching.get_pitcher_stats          | Carmen Mlodzinski: ERA temp=4.13 | ERA últ.3 sal.=6.532 | ERA efectiva=5.091
2026-05-02 10:48:11 | DEBUG    | pitching.get_pitcher_stats          | Rhett Lowder: ERA temp=3.18 | ERA últ.3 sal.=3.14 | ERA efectiva=3.164
2026-05-02 10:48:14 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Pittsburgh Pirates: ERA=3.906 WHIP=1.228 IP=436.9 (16 relievers)
2026-05-02 10:48:19 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Cincinnati Reds: ERA=3.917 WHIP=1.299 IP=530.5 (15 relievers)
2026-05-02 10:48:25 | DEBUG    | pitching.get_pitcher_stats          | Foster Griffin: ERA temp=2.67 | ERA últ.3 sal.=3.481 | ERA efectiva=2.994
2026-05-02 10:48:35 | DEBUG    | pitching.get_pitcher_stats          | Kyle Harrison: ERA temp=2.28 | ERA últ.3 sal.=2.061 | ERA efectiva=2.192
2026-05-02 10:48:36 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Washington Nationals: ERA=5.903 WHIP=1.575 IP=504.2 (19 relievers)
2026-05-02 10:48:39 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Milwaukee Brewers: ERA=3.492 WHIP=1.256 IP=633.5 (20 relievers)
2026-05-02 10:48:48 | DEBUG    | pitching.get_pitcher_stats          | Connelly Early: ERA temp=2.84 | ERA últ.3 sal.=3.121 | ERA efectiva=2.952
2026-05-02 10:48:54 | DEBUG    | pitching.get_pitcher_stats          | Spencer Arrighetti: ERA temp=2.0 | ERA últ.3 sal.=2.0 | ERA efectiva=2.0
2026-05-02 10:48:56 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Boston Red Sox: ERA=3.247 WHIP=1.208 IP=529.2 (17 relievers)
2026-05-02 10:48:57 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Houston Astros: ERA=3.463 WHIP=1.17 IP=528.9 (17 relievers)
2026-05-02 10:49:02 | DEBUG    | pitching.get_pitcher_stats          | Max Meyer: ERA temp=3.3 | ERA últ.3 sal.=2.98 | ERA efectiva=3.172
2026-05-02 10:49:12 | DEBUG    | pitching.get_pitcher_stats          | Andrew Painter: ERA temp=5.25 | ERA últ.3 sal.=8.182 | ERA efectiva=6.423
2026-05-02 10:49:16 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Miami Marlins: ERA=4.207 WHIP=1.328 IP=626.7 (17 relievers)
2026-05-02 10:49:19 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Philadelphia Phillies: ERA=4.234 WHIP=1.312 IP=478.5 (16 relievers)
2026-05-02 10:49:26 | DEBUG    | pitching.get_pitcher_stats          | Griffin Jax: ERA temp=6.35 | ERA últ.1 sal.=0.0 | ERA efectiva=4.01
2026-05-02 10:49:32 | DEBUG    | pitching.get_pitcher_stats          | Landen Roupp: ERA temp=2.55 | ERA últ.3 sal.=1.978 | ERA efectiva=2.321
2026-05-02 10:49:37 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Tampa Bay Rays: ERA=3.618 WHIP=1.215 IP=577.9 (18 relievers)
2026-05-02 10:49:45 | DEBUG    | bullpen.obtener_bullpen             | Bullpen San Francisco Giants: ERA=3.658 WHIP=1.235 IP=519.1 (15 relievers)
2026-05-02 10:49:49 | DEBUG    | pitching.get_pitcher_stats          | Michael McGreevy: ERA temp=2.97 | ERA últ.3 sal.=3.889 | ERA efectiva=3.338
2026-05-02 10:49:58 | DEBUG    | pitching.get_pitcher_stats          | Roki Sasaki: ERA temp=6.35 | ERA últ.3 sal.=6.136 | ERA efectiva=6.264
2026-05-02 10:50:00 | DEBUG    | bullpen.obtener_bullpen             | Bullpen St. Louis Cardinals: ERA=3.785 WHIP=1.305 IP=537.7 (13 relievers)
2026-05-02 10:50:02 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Los Angeles Dodgers: ERA=4.244 WHIP=1.32 IP=625.8 (19 relievers)
2026-05-02 10:50:12 | DEBUG    | pitching.get_pitcher_stats          | Keider Montero: ERA temp=4.0 | ERA últ.3 sal.=5.556 | ERA efectiva=4.622
2026-05-02 10:50:17 | DEBUG    | pitching.get_pitcher_stats          | Kumar Rocker: ERA temp=3.38 | ERA últ.3 sal.=2.778 | ERA efectiva=3.139
2026-05-02 10:50:22 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Detroit Tigers: ERA=3.701 WHIP=1.254 IP=569.7 (18 relievers)
2026-05-02 10:50:24 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Texas Rangers: ERA=3.466 WHIP=1.189 IP=571.9 (14 relievers)
2026-05-02 10:50:46 | DEBUG    | pitching.get_pitcher_stats          | Chris Sale: ERA temp=2.31 | ERA últ.3 sal.=0.947 | ERA efectiva=1.765
2026-05-02 10:50:46 | WARNING  | pitching.analizar_pitchers          | Colorado Rockies vs Atlanta Braves — lanzador no confirmado (home: TBD)
2026-05-02 10:50:49 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Colorado Rockies: ERA=5.108 WHIP=1.482 IP=597.2 (16 relievers)
