2026-08-21 12:00:08 | INFO     | logger.configurar                   | Logger iniciado → logs\mlb_2026-08-21.log
2026-08-21 12:00:09 | INFO     | main.main                           | =======================================================
2026-08-21 12:00:09 | INFO     | main.main                           | Iniciando análisis de predicciones MLB
2026-08-21 12:00:09 | INFO     | main.main                           | =======================================================
2026-08-21 12:00:09 | INFO     | main.main                           | Cargando stats avanzadas (FIP, wRC+)...
2026-08-21 12:00:09 | INFO     | statcast.cargar_statcast            | Stats avanzadas desde caché (30 pitching, 30 batting).
2026-08-21 12:00:09 | INFO     | main.main                           | Analizando pitchers del día...
2026-08-21 12:00:10 | DEBUG    | pitching.get_pitcher_stats          | Jacob Misiorowski: ERA temp=1.75 | ERA últ.3 sal.=2.842 | ERA efectiva=2.187
2026-08-21 12:00:11 | DEBUG    | pitching.get_pitcher_stats          | Chris Sale: ERA temp=2.16 | ERA últ.3 sal.=2.0 | ERA efectiva=2.096
2026-08-21 12:00:11 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Milwaukee Brewers: ERA=3.492 WHIP=1.256 IP=633.5 (20 relievers)
2026-08-21 12:00:12 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Atlanta Braves: ERA=3.986 WHIP=1.229 IP=531.3 (18 relievers)
2026-08-21 12:00:13 | DEBUG    | pitching.get_pitcher_stats          | Jesús Luzardo: ERA temp=3.23 | ERA últ.3 sal.=1.274 | ERA efectiva=2.448
2026-08-21 12:00:13 | WARNING  | pitching.analizar_pitchers          | Philadelphia Phillies vs St. Louis Cardinals — lanzador no confirmado (away: TBD)
2026-08-21 12:00:13 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Philadelphia Phillies: ERA=4.234 WHIP=1.312 IP=478.5 (16 relievers)
2026-08-21 12:00:14 | DEBUG    | bullpen.obtener_bullpen             | Bullpen St. Louis Cardinals: ERA=3.785 WHIP=1.305 IP=537.7 (13 relievers)
2026-08-21 12:00:14 | DEBUG    | pitching.get_pitcher_stats          | Cam Schlittler: ERA temp=2.19 | ERA últ.3 sal.=3.576 | ERA efectiva=2.744
2026-08-21 12:00:15 | DEBUG    | pitching.get_pitcher_stats          | Mason Fluharty: ERA temp=3.71 | ERA últ.3 sal.=2.812 | ERA efectiva=3.351
2026-08-21 12:00:16 | DEBUG    | bullpen.obtener_bullpen             | Bullpen New York Yankees: ERA=3.943 WHIP=1.255 IP=516.5 (16 relievers)
2026-08-21 12:00:16 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Toronto Blue Jays: ERA=3.963 WHIP=1.273 IP=535.7 (18 relievers)
2026-08-21 12:00:17 | DEBUG    | pitching.get_pitcher_stats          | Sonny Gray: ERA temp=2.65 | ERA últ.3 sal.=0.947 | ERA efectiva=1.969
2026-08-21 12:00:18 | DEBUG    | pitching.get_pitcher_stats          | Logan Webb: ERA temp=3.5 | ERA últ.3 sal.=0.9 | ERA efectiva=2.46
2026-08-21 12:00:18 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Boston Red Sox: ERA=3.247 WHIP=1.208 IP=529.2 (17 relievers)
2026-08-21 12:00:19 | DEBUG    | bullpen.obtener_bullpen             | Bullpen San Francisco Giants: ERA=3.658 WHIP=1.235 IP=519.1 (15 relievers)
2026-08-21 12:00:19 | DEBUG    | pitching.get_pitcher_stats          | Ryan Gusto: ERA temp=4.7 | ERA últ.3 sal.=3.169 | ERA efectiva=4.088
2026-08-21 12:00:20 | DEBUG    | pitching.get_pitcher_stats          | Brad Lord: ERA temp=4.04 | ERA últ.2 sal.=2.093 | ERA efectiva=3.261
2026-08-21 12:00:20 | DEBUG    | bullpen.obtener_bullpen             | Bullpen Miami Marlins: ERA=4.207 WHIP=1.328 IP=626.7 (17 relievers)
