2026-05-30 10:00:33 | INFO     | logger.configurar                   | Logger iniciado → logs\mlb_2026-05-30.log
2026-05-30 10:01:48 | WARNING  | bullpen.obtener_bullpen             | lookup_team falló para 'New York Yankees': HTTPSConnectionPool(host='statsapi.mlb.com', port=443): Max retries exceeded with url: /api/v1/seasons/all?sportId=1 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000018CFAD49A30>: Failed to resolve 'statsapi.mlb.com' ([Errno 11001] getaddrinfo failed)"))
2026-05-30 10:01:48 | WARNING  | pitching.get_pitcher_stats          | Error obteniendo stats de 'Bryan Woo': HTTPSConnectionPool(host='statsapi.mlb.com', port=443): Max retries exceeded with url: /api/v1/seasons/all?sportId=1 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000018CFAD48CB0>: Failed to resolve 'statsapi.mlb.com' ([Errno 11001] getaddrinfo failed)")). Usando defaults.
2026-05-30 10:01:48 | WARNING  | pitching.get_pitcher_stats          | Error obteniendo stats de 'Ryne Nelson': HTTPSConnectionPool(host='statsapi.mlb.com', port=443): Max retries exceeded with url: /api/v1/seasons/all?sportId=1 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000018CFAD4ACC0>: Failed to resolve 'statsapi.mlb.com' ([Errno 11001] getaddrinfo failed)")). Usando defaults.
2026-05-30 10:01:48 | WARNING  | bullpen.obtener_bullpen             | lookup_team falló para 'Seattle Mariners': HTTPSConnectionPool(host='statsapi.mlb.com', port=443): Max retries exceeded with url: /api/v1/seasons/all?sportId=1 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000018CFAD497C0>: Failed to resolve 'statsapi.mlb.com' ([Errno 11001] getaddrinfo failed)"))
2026-05-30 10:01:48 | WARNING  | bullpen.obtener_bullpen             | lookup_team falló para 'Arizona Diamondbacks': HTTPSConnectionPool(host='statsapi.mlb.com', port=443): Max retries exceeded with url: /api/v1/seasons/all?sportId=1 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000018CFAD4BFB0>: Failed to resolve 'statsapi.mlb.com' ([Errno 11001] getaddrinfo failed)"))
2026-05-30 10:01:48 | WARNING  | pitching.get_pitcher_stats          | Error obteniendo stats de 'Roki Sasaki': HTTPSConnectionPool(host='statsapi.mlb.com', port=443): Max retries exceeded with url: /api/v1/seasons/all?sportId=1 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000018CFAD4A030>: Failed to resolve 'statsapi.mlb.com' ([Errno 11001] getaddrinfo failed)")). Usando defaults.
2026-05-30 10:01:48 | WARNING  | pitching.get_pitcher_stats          | Error obteniendo stats de 'Jesús Luzardo': HTTPSConnectionPool(host='statsapi.mlb.com', port=443): Max retries exceeded with url: /api/v1/seasons/all?sportId=1 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000018CFAD4A4B0>: Failed to resolve 'statsapi.mlb.com' ([Errno 11001] getaddrinfo failed)")). Usando defaults.
2026-05-30 10:01:48 | WARNING  | bullpen.obtener_bullpen             | lookup_team falló para 'Los Angeles Dodgers': HTTPSConnectionPool(host='statsapi.mlb.com', port=443): Max retries exceeded with url: /api/v1/seasons/all?sportId=1 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000018CFAD48AA0>: Failed to resolve 'statsapi.mlb.com' ([Errno 11001] getaddrinfo failed)"))
2026-05-30 10:01:48 | WARNING  | bullpen.obtener_bullpen             | lookup_team falló para 'Philadelphia Phillies': HTTPSConnectionPool(host='statsapi.mlb.com', port=443): Max retries exceeded with url: /api/v1/seasons/all?sportId=1 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000018CFAD4A270>: Failed to resolve 'statsapi.mlb.com' ([Errno 11001] getaddrinfo failed)"))
2026-05-30 10:01:48 | INFO     | pitching.analizar_pitchers          | Pitchers analizados: 15 partidos.
2026-05-30 10:01:48 | INFO     | main.main                           | Partidos válidos: 15 / 15
2026-05-30 10:01:48 | INFO     | main.main                           | Analizando ofensiva...
2026-05-30 10:01:48 | DEBUG    | offense.analizar_ofensiva           | OFFENSE Chicago White Sox (vsLHP OPS=0.71 R/10=4.3 n_runs=0) | Detroit Tigers (vsLHP OPS=0.71 R/10=4.3 n_runs=0)
2026-05-30 10:01:48 | DEBUG    | offense.analizar_ofensiva           | OFFENSE Washington Nationals (vsRHP OPS=0.73 R/10=4.5 n_runs=0) | San Diego Padres (vsRHP OPS=0.73 R/10=4.5 n_runs=0)
2026-05-30 10:01:48 | DEBUG    | offense.analizar_ofensiva           | OFFENSE Texas Rangers (vsRHP OPS=0.73 R/10=4.5 n_runs=0) | Kansas City Royals (vsRHP OPS=0.73 R/10=4.5 n_runs=0)
2026-05-30 10:01:48 | DEBUG    | offense.analizar_ofensiva           | OFFENSE Baltimore Orioles (vsRHP OPS=0.73 R/10=4.5 n_runs=0) | Toronto Blue Jays (vsRHP OPS=0.73 R/10=4.5 n_runs=0)
2026-05-30 10:01:48 | DEBUG    | offense.analizar_ofensiva           | OFFENSE Pittsburgh Pirates (vsRHP OPS=0.73 R/10=4.5 n_runs=0) | Minnesota Twins (vsRHP OPS=0.73 R/10=4.5 n_runs=0)
2026-05-30 10:01:48 | DEBUG    | offense.analizar_ofensiva           | OFFENSE Cleveland Guardians (vsRHP OPS=0.73 R/10=4.5 n_runs=0) | Boston Red Sox (vsRHP OPS=0.73 R/10=4.5 n_runs=0)
2026-05-30 10:01:48 | DEBUG    | offense.analizar_ofensiva           | OFFENSE Tampa Bay Rays (vsRHP OPS=0.73 R/10=4.5 n_runs=0) | Los Angeles Angels (vsRHP OPS=0.73 R/10=4.5 n_runs=0)
2026-05-30 10:01:48 | DEBUG    | offense.analizar_ofensiva           | OFFENSE New York Mets (vsRHP OPS=0.73 R/10=4.5 n_runs=0) | Miami Marlins (vsRHP OPS=0.73 R/10=4.5 n_runs=0)
2026-05-30 10:01:48 | DEBUG    | offense.analizar_ofensiva           | OFFENSE Houston Astros (vsRHP OPS=0.73 R/10=4.5 n_runs=0) | Milwaukee Brewers (vsRHP OPS=0.73 R/10=4.5 n_runs=0)
2026-05-30 10:01:48 | DEBUG    | offense.analizar_ofensiva           | OFFENSE St. Louis Cardinals (vsRHP OPS=0.73 R/10=4.5 n_runs=0) | Chicago Cubs (vsRHP OPS=0.73 R/10=4.5 n_runs=0)
2026-05-30 10:01:48 | DEBUG    | offense.analizar_ofensiva           | OFFENSE Cincinnati Reds (vsRHP OPS=0.73 R/10=4.5 n_runs=0) | Atlanta Braves (vsRHP OPS=0.73 R/10=4.5 n_runs=0)
2026-05-30 10:01:48 | DEBUG    | offense.analizar_ofensiva           | OFFENSE Colorado Rockies (vsRHP OPS=0.73 R/10=4.5 n_runs=0) | San Francisco Giants (vsRHP OPS=0.73 R/10=4.5 n_runs=0)
2026-05-30 10:01:48 | DEBUG    | offense.analizar_ofensiva           | OFFENSE Athletics (vsRHP OPS=0.73 R/10=4.5 n_runs=0) | New York Yankees (vsRHP OPS=0.73 R/10=4.5 n_runs=0)
