start_time,home_team,away_team,home_pitcher,away_pitcher,proj_home,proj_away,prob_home_win,prob_away_win,linea_total,pick_total,valor_total,stake_pct_total,pick_ml,valor_ml,stake_pct_ml,pick_rl,valor_rl,stake_pct_rl,mejor_pick,cuota_home,cuota_away,cuota_over,cuota_under,cuota_rl_home,cuota_rl_away,kelly_ml,kelly_rl,park_factor_usado
2026-04-06T20:10:00,Tampa Bay Rays,Chicago Cubs,Shane McClanahan,Jameson Taillon,3.059,3.677,0.3312,0.6688,8.0,Under,32.7,5.0,Chicago Cubs,39.78,5.0,Chicago Cubs,83.92,5.0,ML: Chicago Cubs,1.83,2.09,2.0,2.08,2.71,2.75,5.0,5.0,0.91
2026-04-06T22:10:00,Cleveland Guardians,Kansas City Royals,Tanner Bibee,Michael Wacha,2.829,4.187,0.2387,0.7613,7.5,Sin ventaja clara,0.0,0.0,Kansas City Royals,56.07,5.0,Kansas City Royals,119.25,5.0,ML: Kansas City Royals,1.87,2.05,2.04,2.0,2.82,2.88,5.0,5.0,0.97
2026-04-06T22:40:00,Pittsburgh Pirates,San Diego Padres,Bubba Chandler,Germán Márquez,5.547,2.399,0.8289,0.1711,8.5,Sin ventaja clara,0.0,0.0,Pittsburgh Pirates,45.06,5.0,Pittsburgh Pirates,111.37,5.0,RL: Pittsburgh Pirates,1.75,2.22,1.93,1.93,2.55,1.57,5.0,5.0,0.94
2026-04-06T22:40:00,Miami Marlins,Cincinnati Reds,Janson Junk,Brandon Williamson,6.372,3.595,0.7632,0.2368,8.0,Over,30.04,5.0,Miami Marlins,35.09,5.0,Miami Marlins,106.06,5.0,ML: Miami Marlins,1.77,2.18,1.96,1.91,2.7,2.7,5.0,5.0,0.92
2026-04-06T22:45:00,Washington Nationals,St. Louis Cardinals,Zack Littell,Andre Pallante,3.502,5.419,0.2066,0.7934,8.0,Over,3.04,0.0,St. Louis Cardinals,53.13,5.0,St. Louis Cardinals,99.94,5.0,RL: St. Louis Cardinals,1.98,1.93,1.93,1.95,1.59,2.52,5.0,5.0,0.96
2026-04-06T22:45:00,Boston Red Sox,Milwaukee Brewers,Brayan Bello,Brandon Woodruff,4.334,8.31,0.1005,0.8995,8.0,Over,63.2,5.0,Milwaukee Brewers,68.21,5.0,Milwaukee Brewers,120.38,5.0,RL: Milwaukee Brewers,2.06,1.87,1.92,2.0,1.62,2.45,5.0,5.0,1.12
2026-04-06T23:07:00,Toronto Blue Jays,Los Angeles Dodgers,Max Scherzer,Justin Wrobleski,5.064,3.123,0.6921,0.3079,9.0,Under,19.52,5.0,Toronto Blue Jays,56.41,5.0,Toronto Blue Jays,21.12,5.0,ML: Toronto Blue Jays,2.26,1.72,1.95,2.11,1.75,2.2,5.0,5.0,0.98
2026-04-06T23:40:00,Minnesota Twins,Detroit Tigers,Joe Ryan,Casey Mize,2.915,4.819,0.1903,0.8097,7.0,Sin ventaja clara,0.0,0.0,Detroit Tigers,68.42,5.0,Detroit Tigers,21.46,5.0,ML: Detroit Tigers,1.85,2.08,1.88,2.0,2.8,1.5,5.0,5.0,0.98
2026-04-06T23:40:00,Chicago White Sox,Baltimore Orioles,Grant Taylor,Brandon Young,4.236,3.732,0.4989,0.5011,8.5,Sin ventaja clara,0.0,0.0,Chicago White Sox,10.76,4.41,Baltimore Orioles,8.74,3.73,ML: Chicago White Sox,2.22,1.74,2.0,2.03,1.78,2.17,4.41,3.73,1.0
2026-04-07T00:05:00,Texas Rangers,Seattle Mariners,Jacob deGrom,Logan Gilbert,4.972,4.754,0.4626,0.5374,7.5,Over,52.32,5.0,Seattle Mariners,9.09,4.41,Seattle Mariners,45.1,5.0,TOTAL: Over,1.9,2.03,2.02,1.87,2.81,2.7,4.41,5.0,1.1
2026-04-07T00:40:00,Colorado Rockies,Houston Astros,Ryan Feltner,Cody Bolton,4.84,5.557,0.3517,0.6483,10.5,Sin ventaja clara,0.0,0.0,Houston Astros,7.62,5.0,Houston Astros,30.31,5.0,RL: Houston Astros,2.37,1.66,1.92,1.97,1.91,2.01,5.0,5.0,1.34
2026-04-07T01:38:00,Los Angeles Angels,Atlanta Braves,José Soriano,Chris Sale,2.494,3.129,0.3132,0.6868,7.5,Under,33.99,5.0,Atlanta Braves,10.57,5.0,Atlanta Braves,40.11,5.0,RL: Atlanta Braves,2.49,1.61,1.98,2.01,1.85,2.04,5.0,5.0,1.0
2026-04-07T01:45:00,San Francisco Giants,Philadelphia Phillies,Adrian Houser,Andrew Painter,2.248,2.866,0.3071,0.6929,8.0,Under,70.89,5.0,Philadelphia Phillies,30.27,5.0,Philadelphia Phillies,70.45,5.0,TOTAL: Under,2.04,1.88,1.93,2.0,1.61,2.46,5.0,5.0,0.93
