start_time,home_team,away_team,home_pitcher,away_pitcher,proj_home,proj_away,prob_home_win,prob_away_win,linea_total,pick_total,valor_total,stake_pct_total,prob_total,prob_total_raw,pick_ml,valor_ml,stake_pct_ml,edge_ml,pick_rl,valor_rl,stake_pct_rl,edge_rl,stake_pct_recomendado,staking_model,mejor_pick,riesgo_estado,riesgo_motivo,data_quality_flags,odds_event_id,odds_loaded,cuota_home,cuota_away,cuota_over,cuota_under,cuota_rl_home,cuota_rl_away,linea_rl_home,linea_rl_away,kelly_ml,kelly_rl,park_factor_usado,venue_usado,temp_efectiva,ajuste_temp
2026-09-12T17:10:00,Detroit Tigers,Colorado Rockies,Andrew Sears,Tanner Gordon,4.826,3.742,0.6639,0.3361,8.5,Sin ventaja clara,0.0,0.0,0.0,0.0,Detroit Tigers,76.93,0.0,0.2857,Detroit Tigers,-4.35,0.0,0.0498,0,IntegerPercentStaking,Ninguno,sin_pick,,"home_runs_recent_missing,away_runs_recent_missing",c63a7d48eec7289e56b5115bf9fcb09e,[],3.7,2.25,1.7,2.2,2.35,1.5,-1.5,1.5,0.0,0.0,0.93,Comerica Park,20.0,0.0
2026-09-12T17:35:00,New York Yankees,New York Mets,Gerrit Cole,Zac Thornton,4.475,4.228,0.5381,0.4619,8.5,Sin ventaja clara,0.0,0.0,0.0,0.0,New York Yankees,6.74,0.0,0.0813,New York Yankees,-8.23,0.0,0.12,0,IntegerPercentStaking,Ninguno,sin_pick,,"home_runs_recent_missing,away_runs_recent_missing",ff08b7b349f719f151912ec3a9a09257,[],2.2,1.85,2.05,1.91,1.61,2.48,1.5,-1.5,0.0,0.0,1.04,Yankee Stadium,20.0,0.0
2026-09-12T18:20:00,Chicago Cubs,Pittsburgh Pirates,Clay Holmes,Paul Skenes,4.512,4.739,0.4662,0.5338,9.5,Sin ventaja clara,0.0,0.0,0.0,0.0,Pittsburgh Pirates,3.12,0.0,0.0693,Pittsburgh Pirates,13.86,0.0,-0.1722,0,IntegerPercentStaking,Ninguno,sin_pick,,"home_runs_recent_missing,away_runs_recent_missing",3b910a2e0ac0e7339bf6d0b3857bf1bc,[],1.83,2.11,1.95,2.0,2.62,2.55,-1.5,-1.5,0.0,0.0,1.05,Wrigley Field,20.0,0.0
2026-09-12T19:07:00,Toronto Blue Jays,Baltimore Orioles,Spencer Miles,Kyle Bradish,4.485,4.477,0.5012,0.4988,8.5,Sin ventaja clara,0.0,0.0,0.0,0.0,Baltimore Orioles,2.56,0.0,0.0502,Toronto Blue Jays,-7.75,0.0,-0.0591,0,IntegerPercentStaking,Ninguno,sin_pick,,"home_runs_recent_missing,away_runs_recent_missing",a34743d79cd5b394262c790c11e888a2,[],1.79,2.2,2.03,1.88,2.68,1.54,-1.5,1.5,0.0,0.0,0.98,Rogers Centre,20.0,0.0
2026-09-12T20:05:00,Washington Nationals,Los Angeles Angels,Andrew Alvarez,Walbert Ureña,3.901,4.528,0.4024,0.5976,8.0,Sin ventaja clara,0.0,0.0,0.0,0.0,Los Angeles Angels,9.61,0.0,0.1351,Los Angeles Angels,20.48,0.0,-0.1315,0,IntegerPercentStaking,Ninguno,sin_pick,,"home_runs_recent_missing,away_runs_recent_missing",cdf157d86eeb76344f4827066cfb24b7,[],1.85,2.15,1.88,2.0,2.7,2.6,-1.5,-1.5,0.0,0.0,0.96,Nationals Park,20.0,0.0
2026-09-12T20:05:00,San Francisco Giants,San Diego Padres,Cesar Perdomo,Michael King,3.121,2.91,0.5402,0.4598,7.5,Under,12.21,0.0,0.5555,0.6013,San Francisco Giants,14.1,0.0,0.1611,San Francisco Giants,7.73,0.0,0.2408,0,IntegerPercentStaking,Ninguno,sin_pick,,"home_runs_recent_missing,away_runs_recent_missing",119e7c7799ddcc034a09522f5abe00ba,[],2.62,1.6,1.87,2.02,1.89,2.06,1.5,-1.5,0.0,0.0,0.93,Oracle Park,20.0,0.0
2026-09-12T20:10:00,Boston Red Sox,Kansas City Royals,Ranger Suarez,Randy Dobnak,4.907,4.305,0.5893,0.4107,8.5,Sin ventaja clara,0.0,0.0,0.0,0.0,Kansas City Royals,5.1,0.0,0.0743,Kansas City Royals,5.7,1.0,0.1021,1,IntegerPercentStaking,RL: Kansas City Royals,activo,aprobado,"home_runs_recent_missing,away_runs_recent_missing",faaa421be783eb6c7c0a7508f6d200a8,[],1.47,2.9,1.93,1.95,2.05,1.91,-1.5,1.5,0.0,1.13,1.12,Fenway Park,20.0,0.0
2026-09-12T20:10:00,Minnesota Twins,Cleveland Guardians,Connor Prielipp,Daniel Espino,3.551,5.479,0.2328,0.7672,8.5,Sin ventaja clara,0.0,0.0,0.0,0.0,Cleveland Guardians,14.26,0.0,0.2723,Cleveland Guardians,36.06,0.0,0.0231,0,IntegerPercentStaking,Ninguno,sin_pick,,"home_runs_recent_missing,away_runs_recent_missing",7c083bc7ca5ace85fbfaee34ab962b91,[],1.93,1.97,2.03,1.89,2.85,2.53,-1.5,-1.5,0.0,0.0,0.98,Target Field,20.0,0.0
2026-09-12T20:10:00,Miami Marlins,Los Angeles Dodgers,Tyler Phillips,Tyler Glasnow,3.821,3.961,0.477,0.523,8.0,Sin ventaja clara,0.0,0.0,0.0,0.0,Miami Marlins,6.1,0.0,0.0809,Miami Marlins,7.16,0.0,0.1658,0,IntegerPercentStaking,Ninguno,sin_pick,,"home_runs_recent_missing,away_runs_recent_missing",964e45be7256059f585689e2580e6e87,[],2.5,1.64,1.98,1.88,1.88,2.08,1.5,-1.5,0.0,0.0,0.92,loanDepot park,20.0,0.0
2026-09-12T22:10:00,Tampa Bay Rays,Houston Astros,Ian Seymour,Peter Lambert,4.089,4.205,0.4816,0.5184,7.5,Sin ventaja clara,0.0,0.0,0.0,0.0,Houston Astros,5.83,0.0,0.0803,Houston Astros,-8.23,0.0,0.0941,0,IntegerPercentStaking,Ninguno,sin_pick,,"home_runs_recent_missing,away_runs_recent_missing",608d0aadfb410ccc31258f78ba3dd5fb,[],1.77,2.27,1.88,2.0,2.65,1.61,-1.5,1.5,0.0,0.0,0.91,Tropicana Field,20.0,0.0
2026-09-12T23:15:00,St. Louis Cardinals,Chicago White Sox,Kyle Leahy,Sean Newcomb,3.496,4.363,0.3611,0.6389,8.5,Sin ventaja clara,0.0,0.0,0.0,0.0,Chicago White Sox,7.92,1.0,0.1402,Chicago White Sox,25.32,0.0,-0.1168,1,IntegerPercentStaking,ML: Chicago White Sox,activo,aprobado,"home_runs_recent_missing,away_runs_recent_missing",14b28cc8951c1250a20d6aa224ec3317,[],1.96,1.97,1.98,1.88,2.85,2.6,-1.5,-1.5,1.25,0.0,0.97,Busch Stadium,20.0,0.0
2026-09-13T00:10:00,Arizona Diamondbacks,Texas Rangers,Brandon Pfaadt,Kumar Rocker,4.491,4.707,0.4677,0.5323,8.0,Over,3.29,0.0,0.5494,0.5701,Texas Rangers,3.98,0.0,0.0713,Arizona Diamondbacks,-10.13,0.0,-0.0887,0,IntegerPercentStaking,Ninguno,sin_pick,,"home_runs_recent_missing,away_runs_recent_missing",a5da7f95d7c671a9287dc40863b8204e,[],1.83,2.14,1.88,2.0,2.64,1.56,-1.5,1.5,0.0,0.0,1.02,Chase Field,20.0,0.0
2026-09-13T01:40:00,Athletics,Seattle Mariners,Gage Jump,Bryan Woo,4.221,5.35,0.3395,0.6605,9.5,Sin ventaja clara,0.0,0.0,0.0,0.0,Athletics,-6.87,0.0,-0.0507,Athletics,0.96,0.0,0.0474,0,IntegerPercentStaking,Ninguno,sin_pick,,"home_runs_recent_missing,away_runs_recent_missing",5829b429dfb2b487aaca727451b8c55c,[],2.5,1.6,1.95,1.93,1.94,1.97,1.5,-1.5,0.0,0.0,1.0,Sutter Health Park,20.0,0.0
