start_time,home_team,away_team,home_pitcher,away_pitcher,proj_home,proj_away,prob_home_win,prob_away_win,linea_total,pick_total,valor_total,stake_pct_total,pick_ml,valor_ml,stake_pct_ml,pick_rl,valor_rl,stake_pct_rl,mejor_pick,cuota_home,cuota_away,cuota_over,cuota_under,cuota_rl_home,cuota_rl_away,kelly_ml,kelly_rl,park_factor_usado
2026-04-15T16:35:00,Baltimore Orioles,Arizona Diamondbacks,Kyle Bradish,Eduardo Rodriguez,3.503,4.234,0.821,0.179,9.0,Under,20.18,5.0,Baltimore Orioles,44.43,5.0,Baltimore Orioles,105.15,5.0,RL: Baltimore Orioles,1.76,2.25,2.02,1.91,2.5,1.61,5.0,5.0,0.95
2026-04-15T17:15:00,St. Louis Cardinals,Cleveland Guardians,Dustin May,Slade Cecconi,4.673,6.39,0.928,0.072,9.0,Over,36.59,5.0,St. Louis Cardinals,81.87,5.0,St. Louis Cardinals,168.16,5.0,ML: St. Louis Cardinals,1.96,1.96,2.05,2.07,2.89,2.6,5.0,5.0,0.97
2026-04-15T17:40:00,Minnesota Twins,Boston Red Sox,Simeon Woods Richardson,Connelly Early,3.985,4.427,0.642,0.358,8.0,Sin ventaja clara,0.0,0.0,Minnesota Twins,35.46,5.0,Minnesota Twins,7.21,5.0,ML: Minnesota Twins,2.11,1.83,1.93,2.0,1.67,2.39,5.0,5.0,0.98
2026-04-15T22:40:00,Detroit Tigers,Kansas City Royals,Jack Flaherty,Seth Lugo,3.0,4.144,0.755,0.245,8.5,Under,15.45,5.0,Detroit Tigers,37.39,5.0,Detroit Tigers,100.04,5.0,ML: Detroit Tigers,1.82,2.13,1.88,2.0,2.65,1.54,5.0,5.0,0.93
2026-04-15T22:40:00,Pittsburgh Pirates,Washington Nationals,Mason Montgomery,Jake Irvin,6.82,4.684,0.328,0.672,9.0,Over,43.74,5.0,Washington Nationals,71.41,5.0,Washington Nationals,17.64,5.0,TOTAL: Over,1.58,2.55,2.02,2.06,2.2,1.75,5.0,5.0,0.94
2026-04-15T22:40:00,Cincinnati Reds,San Francisco Giants,Rhett Lowder,Tyler Mahle,4.266,4.318,0.329,0.671,9.5,Sin ventaja clara,0.0,0.0,San Francisco Giants,30.22,5.0,San Francisco Giants,68.49,5.0,Ninguno,2.0,1.94,2.0,1.97,1.62,2.51,5.0,5.0,1.08
2026-04-15T22:40:00,Philadelphia Phillies,Chicago Cubs,Jesús Luzardo,Shota Imanaga,3.886,4.701,0.785,0.215,8.5,Sin ventaja clara,0.0,0.0,Philadelphia Phillies,38.24,5.0,Philadelphia Phillies,96.36,5.0,RL: Philadelphia Phillies,1.76,2.22,2.0,2.07,2.5,1.59,5.0,5.0,1.01
2026-04-15T23:05:00,New York Yankees,Los Angeles Angels,Luis Gil,Jack Kochanowicz,4.435,4.81,0.813,0.187,10.5,Under,14.92,5.0,New York Yankees,27.68,5.0,New York Yankees,69.15,5.0,RL: New York Yankees,1.57,2.63,1.88,2.07,2.08,1.83,5.0,5.0,1.04
2026-04-15T23:15:00,Atlanta Braves,Miami Marlins,Bryce Elder,Chris Paddack,6.297,3.258,0.055,0.945,9.0,Sin ventaja clara,0.0,0.0,Miami Marlins,134.44,5.0,Miami Marlins,61.65,5.0,Ninguno,1.61,2.48,2.01,1.88,2.28,1.71,5.0,5.0,1.03
2026-04-15T23:40:00,Chicago White Sox,Tampa Bay Rays,Sean Burke,Jesse Scholtens,3.445,4.374,0.706,0.294,7.5,Sin ventaja clara,0.0,0.0,Chicago White Sox,41.22,5.0,Chicago White Sox,10.86,5.0,ML: Chicago White Sox,2.0,1.95,2.0,2.0,1.57,2.55,5.0,5.0,0.92
2026-04-15T23:40:00,Milwaukee Brewers,Toronto Blue Jays,Chad Patrick,Dylan Cease,3.648,2.876,0.294,0.706,7.5,Sin ventaja clara,0.0,0.0,Toronto Blue Jays,27.79,5.0,Toronto Blue Jays,69.44,5.0,Ninguno,2.12,1.81,1.98,1.91,1.65,2.4,5.0,5.0,0.96
2026-04-16T01:40:00,San Diego Padres,Seattle Mariners,Randy Vásquez,Emerson Hancock,2.899,2.571,0.351,0.649,8.0,Under,58.57,5.0,Seattle Mariners,30.54,5.0,Seattle Mariners,65.61,5.0,TOTAL: Under,1.91,2.01,1.93,1.95,2.85,2.55,5.0,5.0,1.0
2026-04-16T01:40:00,Athletics,Texas Rangers,J.T. Ginn,Kumar Rocker,3.756,3.689,0.303,0.697,9.5,Under,33.23,5.0,Texas Rangers,44.36,5.0,Texas Rangers,77.84,5.0,TOTAL: Under,1.87,2.07,1.88,1.99,2.66,2.55,5.0,5.0,0.94
2026-04-16T02:10:00,Los Angeles Dodgers,New York Mets,Shohei Ohtani,Clay Holmes,3.458,2.915,0.289,0.711,8.0,Under,29.95,5.0,New York Mets,101.85,5.0,New York Mets,32.91,5.0,TOTAL: Under,1.49,2.84,2.0,1.88,2.02,1.87,5.0,5.0,1.01
