start_time,home_team,away_team,home_pitcher,away_pitcher,proj_home,proj_away,prob_home_win,prob_away_win,linea_total,pick_total,valor_total,stake_pct_total,pick_ml,valor_ml,stake_pct_ml,pick_rl,valor_rl,stake_pct_rl,mejor_pick,cuota_home,cuota_away,cuota_over,cuota_under,cuota_rl_home,cuota_rl_away,kelly_ml,kelly_rl,park_factor_usado
2026-04-07T17:10:00,Cleveland Guardians,Kansas City Royals,Gavin Williams,Noah Cameron,2.757,3.391,0.3212,0.6788,4.5,Over,43.92,5.0,Kansas City Royals,6.57,5.0,Kansas City Royals,-16.77,0.0,TOTAL: Over,2.8,1.57,1.96,2.3,2.0,2.33,5.0,0.0,0.931
2026-04-07T19:10:00,Chicago White Sox,Baltimore Orioles,Shane Smith,Trevor Rogers,2.997,6.379,0.0976,0.9024,6.5,Over,80.75,5.0,Baltimore Orioles,53.41,5.0,Baltimore Orioles,63.58,5.0,TOTAL: Over,2.3,1.7,2.19,2.03,1.72,2.25,5.0,5.0,0.96
2026-04-07T20:10:00,New York Mets,Arizona Diamondbacks,Freddy Peralta,Zac Gallen,4.328,3.178,0.5922,0.4078,7.0,Sin ventaja clara,0.0,0.0,New York Mets,-1.1,0.0,New York Mets,11.0,3.67,RL: New York Mets,1.67,2.35,1.94,1.98,2.5,1.61,0.0,3.67,0.912
2026-04-07T22:40:00,Pittsburgh Pirates,San Diego Padres,Paul Skenes,Nick Pivetta,4.49,3.968,0.5015,0.4985,6.5,Over,47.86,5.0,San Diego Padres,14.65,5.0,Pittsburgh Pirates,-7.08,0.0,TOTAL: Over,1.7,2.3,2.0,1.98,2.55,1.58,5.0,0.0,0.902
2026-04-07T22:40:00,Tampa Bay Rays,Chicago Cubs,Drew Rasmussen,Javier Assad,4.373,2.941,0.6334,0.3666,7.5,Sin ventaja clara,0.0,0.0,Tampa Bay Rays,14.65,5.0,Tampa Bay Rays,30.79,5.0,ML: Tampa Bay Rays,1.81,2.16,1.89,1.97,2.7,1.54,5.0,5.0,0.91
2026-04-07T22:40:00,Miami Marlins,Cincinnati Reds,Sandy Alcantara,Andrew Abbott,4.027,2.542,0.6482,0.3518,7.5,Under,6.75,0.0,Miami Marlins,13.43,5.0,Miami Marlins,29.16,5.0,ML: Miami Marlins,1.75,2.31,2.0,2.07,2.63,1.59,5.0,5.0,0.92
2026-04-07T22:45:00,Washington Nationals,St. Louis Cardinals,Cade Cavalli,Matthew Liberatore,3.611,4.371,0.3261,0.6739,7.5,Sin ventaja clara,0.0,0.0,St. Louis Cardinals,36.13,5.0,St. Louis Cardinals,6.71,1.95,ML: St. Louis Cardinals,1.91,2.02,1.94,1.93,2.82,2.72,5.0,1.95,0.922
2026-04-07T22:45:00,Boston Red Sox,Milwaukee Brewers,Garrett Crochet,Jacob Misiorowski,3.707,5.195,0.2506,0.7494,7.0,Over,36.89,5.0,Milwaukee Brewers,75.36,5.0,Milwaukee Brewers,-20.47,0.0,ML: Milwaukee Brewers,1.68,2.34,2.06,1.85,2.55,1.61,5.0,0.0,1.075
2026-04-07T23:05:00,New York Yankees,Athletics,Cam Schlittler,Aaron Civale,5.0,2.519,0.766,0.234,8.5,Under,5.94,2.88,New York Yankees,9.54,5.0,New York Yankees,22.59,5.0,RL: New York Yankees,1.43,3.07,1.98,2.03,1.93,2.0,5.0,5.0,0.998
2026-04-07T23:07:00,Toronto Blue Jays,Los Angeles Dodgers,Kevin Gausman,Yoshinobu Yamamoto,3.66,2.995,0.5234,0.4766,8.0,Under,31.29,5.0,Toronto Blue Jays,20.38,5.0,Toronto Blue Jays,-34.95,0.0,TOTAL: Under,2.3,1.7,1.99,2.02,1.77,2.2,5.0,0.0,0.98
2026-04-07T23:40:00,Minnesota Twins,Detroit Tigers,Taj Bradley,Tarik Skubal,2.631,3.186,0.3282,0.6718,7.0,Under,27.13,5.0,Detroit Tigers,8.16,5.0,Detroit Tigers,-27.37,0.0,TOTAL: Under,2.5,1.61,2.08,2.0,1.78,2.13,5.0,0.0,0.941
2026-04-08T00:05:00,Texas Rangers,Seattle Mariners,Nathan Eovaldi,George Kirby,3.613,5.805,0.1874,0.8126,7.5,Over,40.93,5.0,Seattle Mariners,54.39,5.0,Seattle Mariners,46.17,5.0,ML: Seattle Mariners,2.04,1.9,1.95,1.95,1.61,2.5,5.0,5.0,1.078
2026-04-08T00:40:00,Colorado Rockies,Houston Astros,Kyle Freeland,Mike Burrows,5.807,6.401,0.3752,0.6248,11.0,Over,15.77,5.0,Houston Astros,1.22,0.98,Houston Astros,-25.74,0.0,TOTAL: Over,2.48,1.62,2.0,1.96,2.0,1.89,0.98,0.0,1.26
2026-04-08T01:38:00,Los Angeles Angels,Atlanta Braves,Yusei Kikuchi,Reynaldo López,2.516,5.117,0.1258,0.8742,8.5,Under,1.05,0.0,Atlanta Braves,52.11,5.0,Atlanta Braves,46.41,5.0,ML: Atlanta Braves,2.26,1.74,1.89,2.0,1.74,2.25,5.0,5.0,0.94
2026-04-08T01:45:00,San Francisco Giants,Philadelphia Phillies,Robbie Ray,Cristopher Sánchez,2.0,3.263,0.2166,0.7834,7.0,Under,45.18,5.0,Philadelphia Phillies,30.83,5.0,Philadelphia Phillies,-1.04,0.0,TOTAL: Under,2.36,1.67,1.93,1.95,1.75,2.2,5.0,0.0,0.874
