start_time,home_team,away_team,home_pitcher,away_pitcher,proj_home,proj_away,prob_home_win,prob_away_win,linea_total,pick_total,valor_total,stake_pct_total,pick_ml,valor_ml,stake_pct_ml,pick_rl,valor_rl,stake_pct_rl,mejor_pick,cuota_home,cuota_away,cuota_over,cuota_under,cuota_rl_home,cuota_rl_away,kelly_ml,kelly_rl,park_factor_usado
2026-04-03T17:05:00,Washington Nationals,Los Angeles Dodgers,Miles Mikolas,Emmet Sheehan,6.618,6.597,,,15.5,Under,24.07,5.0,Los Angeles Dodgers,,,Los Angeles Dodgers,,,TOTAL: Under,6.0,1.29,2.05,1.9,2.06,1.91,,,0.96
2026-04-03T17:10:00,Detroit Tigers,St. Louis Cardinals,Framber Valdez,Michael McGreevy,3.35,2.577,0.478,0.522,5.0,Sin ventaja clara,0.0,0.0,St. Louis Cardinals,33.24,5.0,St. Louis Cardinals,-3.34,0.0,ML: St. Louis Cardinals,1.67,2.55,2.2,1.83,2.54,1.85,5.0,0.0,0.93
2026-04-03T17:35:00,New York Yankees,Miami Marlins,Will Warren,Eury Pérez,4.189,3.854,0.194,0.806,10.0,Under,45.81,5.0,Miami Marlins,178.04,5.0,Miami Marlins,65.21,5.0,TOTAL: Under,1.36,3.45,1.91,2.05,1.88,2.05,5.0,5.0,1.04
2026-04-03T18:10:00,Boston Red Sox,San Diego Padres,Sonny Gray,Michael King,3.929,5.585,0.911,0.089,8.0,Over,24.42,5.0,Boston Red Sox,68.54,5.0,Boston Red Sox,145.98,5.0,ML: Boston Red Sox,1.85,2.09,2.04,2.0,2.7,2.68,5.0,5.0,1.12
2026-04-03T18:10:00,Chicago White Sox,Toronto Blue Jays,Grant Taylor,Dylan Cease,2.11,5.19,0.708,0.292,7.5,Sin ventaja clara,0.0,0.0,Chicago White Sox,91.1,5.0,Chicago White Sox,41.55,5.0,RL: Chicago White Sox,2.7,1.54,2.06,1.83,2.0,1.91,5.0,5.0,0.92
2026-04-03T20:05:00,Texas Rangers,Cincinnati Reds,MacKenzie Gore,Brady Singer,6.484,3.472,0.145,0.855,8.0,Over,26.48,5.0,Cincinnati Reds,111.99,5.0,Cincinnati Reds,46.17,5.0,TOTAL: Over,1.61,2.48,1.91,1.98,2.28,1.71,5.0,5.0,1.1
2026-04-03T20:10:00,Cleveland Guardians,Chicago Cubs,Joey Cantillo,Cade Horton,3.052,4.559,0.666,0.334,7.5,Sin ventaja clara,0.0,0.0,Cleveland Guardians,33.15,5.0,Cleveland Guardians,4.52,3.97,ML: Cleveland Guardians,2.0,1.91,1.95,1.93,1.57,2.55,5.0,3.97,0.97
2026-04-03T20:10:00,Minnesota Twins,Tampa Bay Rays,Bailey Ober,Joe Boyle,4.179,5.805,0.82,0.18,7.5,Over,50.22,5.0,Minnesota Twins,59.93,5.0,Minnesota Twins,137.84,5.0,ML: Minnesota Twins,1.95,1.96,1.93,1.94,2.9,2.64,5.0,5.0,0.98
2026-04-03T20:10:00,Colorado Rockies,Philadelphia Phillies,Michael Lorenzen,Aaron Nola,5.38,7.07,0.535,0.465,10.5,Over,36.13,5.0,Colorado Rockies,44.32,5.0,Colorado Rockies,13.32,5.0,TOTAL: Over,2.7,1.56,1.95,2.07,2.12,2.1,5.0,5.0,1.34
2026-04-03T20:12:00,Pittsburgh Pirates,Baltimore Orioles,Mitch Keller,Kyle Bradish,3.956,4.376,0.137,0.863,8.5,Sin ventaja clara,0.0,0.0,Baltimore Orioles,59.73,5.0,Baltimore Orioles,107.22,5.0,Ninguno,2.08,1.85,1.89,2.01,1.65,2.4,5.0,5.0,0.94
2026-04-04T01:38:00,Los Angeles Angels,Seattle Mariners,Reid Detmers,Bryan Woo,3.289,4.48,0.743,0.257,7.5,Sin ventaja clara,0.0,0.0,Los Angeles Angels,79.02,5.0,Los Angeles Angels,35.94,5.0,ML: Los Angeles Angels,2.41,1.65,1.95,1.95,1.83,2.1,5.0,5.0,1.0
2026-04-04T01:40:00,Athletics,Houston Astros,Jeffrey Springs,Cristian Javier,4.448,5.048,,,10.0,Sin ventaja clara,0.0,0.0,Houston Astros,,,Houston Astros,,,Ninguno,1.95,1.96,2.04,1.95,2.8,2.44,,,0.94
2026-04-04T01:45:00,Arizona Diamondbacks,Atlanta Braves,Eduardo Rodriguez,Grant Holmes,4.324,5.774,0.066,0.934,9.0,Over,5.87,3.22,Atlanta Braves,77.54,5.0,Atlanta Braves,130.81,5.0,TOTAL: Over,2.01,1.9,1.91,2.0,1.62,2.47,5.0,5.0,1.02
2026-04-04T02:15:00,San Francisco Giants,New York Mets,Tyler Mahle,Nolan McLean,3.314,3.679,0.541,0.459,7.5,Sin ventaja clara,0.0,0.0,San Francisco Giants,17.35,5.0,San Francisco Giants,-9.69,0.0,ML: San Francisco Giants,2.17,1.78,1.87,2.01,1.67,2.35,5.0,0.0,0.93
